Day of week,Date,Month,Year ,Hour,Tin_ct,Tout_ct,mw_ct,T_db,Hum_perc,T_wb,E
4,3,11,2016,14,297.75,295.35,238.72,292.15,0.77,289.1987272,5
4,3,11,2016,15,298.25,295.35,234.86,291.15,0.82,288.7496057,4
4,3,11,2016,16,297.75,295.35,235.86,291.15,0.82,288.7496057,5
4,3,11,2016,17,297.25,295.35,236.8,290.15,0.88,288.3635289,6
4,3,11,2016,18,297.25,294.85,235.66,290.15,0.88,288.3635289,4
4,3,11,2016,19,297.25,294.85,236,289.15,0.87,287.289675,5
4,3,11,2016,20,296.75,294.85,235.2,288.15,0.93,286.8571051,4
4,3,11,2016,21,296.75,294.85,237.6,288.15,0.87,286.3118296,4
4,3,11,2016,22,296.25,294.35,236.6,287.15,0.93,285.8652044,4
4,3,11,2016,23,294.25,293.75,65.1,287.15,0.93,285.8652044,2
5,4,11,2016,1,293.25,292.95,64.14,287.15,0.87,285.3339823,0
5,4,11,2016,2,293.25,292.95,64.46,286.15,0.87,284.356133,0
5,4,11,2016,7,292.45,292.05,235.74,286.15,0.82,283.9230707,2
5,4,11,2016,8,294.25,291.45,236.46,286.15,0.82,283.9230707,3
5,4,11,2016,9,293.25,291.65,234.8,289.15,0.72,285.8602325,3
5,4,11,2016,10,294.65,292.85,236.26,291.15,0.72,287.7354244,3
5,4,11,2016,11,296.15,294.35,235.4,293.15,0.68,289.1696489,4
5,4,11,2016,12,298.15,295.85,237.06,292.15,0.82,289.7149064,3
5,4,11,2016,13,298.65,296.35,235.12,293.15,0.68,289.1696489,4
5,4,11,2016,14,298.15,295.85,234.66,294.15,0.56,288.6689073,4
5,4,11,2016,15,297.65,295.35,237.32,293.15,0.6,288.2584487,5
5,4,11,2016,16,297.15,294.85,235.92,292.15,0.63,287.6962122,4
5,4,11,2016,17,296.65,294.35,235.8,291.15,0.72,287.7354244,4
5,4,11,2016,18,296.15,293.85,235.52,291.15,0.82,288.7496057,4
5,4,11,2016,19,296.15,294.35,236.06,291.15,0.88,289.3437851,4
5,4,11,2016,20,296.65,294.85,236.06,290.15,0.77,287.2948885,4
5,4,11,2016,21,296.65,294.85,235.92,290.15,0.77,287.2948885,3
5,4,11,2016,22,295.65,294.35,235.4,289.15,0.82,286.8189981,4
5,4,11,2016,23,294.15,293.55,64.74,289.15,0.82,286.8189981,3
6,5,11,2016,0,293.65,293.55,64.96,289.15,0.82,286.8189981,0
6,5,11,2016,2,293.15,293.05,65.12,290.15,0.77,287.2948885,0
6,5,11,2016,7,292.65,292.05,235.08,289.15,0.93,287.8490043,0
6,5,11,2016,8,295.45,292.55,236.08,290.15,0.88,288.3635289,0
6,5,11,2016,9,295.85,293.55,236.28,293.15,0.82,290.6802052,0
6,5,11,2016,10,297.85,295.55,236.48,293.15,0.82,290.6802052,0
6,5,11,2016,11,298.85,296.55,235.62,293.15,0.88,291.3042927,0
6,5,11,2016,12,299.35,296.55,235.28,295.15,0.73,291.6006089,0
6,5,11,2016,13,299.85,297.05,235.62,295.15,0.64,290.5442016,0
6,5,11,2016,14,299.35,297.05,235.94,295.15,0.64,290.5442016,0
6,5,11,2016,15,299.35,297.05,235.22,295.15,0.64,290.5442016,0
6,5,11,2016,16,298.85,297.05,236.82,295.15,0.64,290.5442016,0
6,5,11,2016,17,298.85,296.55,237.48,295.15,0.64,290.5442016,0
6,5,11,2016,18,298.35,296.55,236.02,292.15,0.59,287.2463334,0
6,5,11,2016,19,298.85,296.05,236.14,291.15,0.59,286.3513257,0
6,5,11,2016,20,296.85,295.05,235.42,290.15,0.63,285.878143,0
6,5,11,2016,21,295.35,293.55,235.82,289.15,0.63,284.9691025,0
6,5,11,2016,22,293.35,292.55,234.82,287.15,0.67,283.5247652,0
7,6,11,2016,0,291.35,291.05,64.64,287.15,0.67,283.5247652,0
7,6,11,2016,6,290.85,289.55,247.36,285.15,0.71,282.0242786,0
7,6,11,2016,7,289.15,289.05,281.64,286.15,0.66,282.5128279,0
7,6,11,2016,8,291.75,289.05,64.96,286.15,0.62,282.1510436,0
7,6,11,2016,9,292.25,289.05,65.56,287.15,0.58,282.6752372,0
7,6,11,2016,10,291.75,289.05,64.84,287.15,0.62,283.056675,0
7,6,11,2016,11,291.55,289.05,64.94,289.15,0.48,283.3878905,0
7,6,11,2016,12,290.05,289.55,64.9,289.15,0.48,283.3878905,0
7,6,11,2016,13,293.05,289.55,65.3,290.15,0.42,283.5279805,0
7,6,11,2016,14,290.45,290.05,64.5,289.15,0.44,282.9366163,0
7,6,11,2016,16,292.05,290.05,64.94,287.15,0.5,281.8883761,0
7,6,11,2016,19,291.15,289.05,64.04,286.15,0.5,281.0285576,0
7,6,11,2016,22,291.15,288.55,65.36,284.15,0.57,279.9157292,0
7,6,11,2016,23,289.05,288.75,64.86,283.15,0.66,279.7557915,0
1,7,11,2016,0,289.05,288.75,64.6,282.15,0.66,278.8367705,0
1,7,11,2016,1,291.05,288.75,64.26,282.15,0.66,278.8367705,0
1,7,11,2016,6,288.35,287.25,65.62,281.15,0.65,277.8440774,0
1,7,11,2016,7,289.55,287.05,297.66,282.15,0.66,278.8367705,0
1,7,11,2016,9,289.55,288.45,300.96,285.15,0.54,280.5339818,0
1,7,11,2016,10,289.45,288.75,301.52,285.15,0.54,280.5339818,1
1,7,11,2016,11,290.45,288.85,237.32,286.15,0.54,281.4101393,1
1,7,11,2016,12,290.95,289.35,236.78,287.15,0.54,282.2862901,3
1,7,11,2016,13,291.45,289.45,236.46,287.15,0.58,282.6752372,3
1,7,11,2016,14,290.45,289.35,235.66,287.15,0.62,283.056675,4
1,7,11,2016,15,290.45,289.35,235.92,286.15,0.62,282.1510436,3
1,7,11,2016,16,290.45,289.35,236.72,286.15,0.62,282.1510436,3
1,7,11,2016,17,290.95,289.35,235.52,284.15,0.57,279.9157292,3
1,7,11,2016,18,290.45,289.35,237.98,283.15,0.61,279.3532989,3
1,7,11,2016,19,290.45,288.85,235.72,282.15,0.66,278.8367705,2
1,7,11,2016,20,290.45,288.85,237.12,282.15,0.66,278.8367705,2
1,7,11,2016,21,289.95,289.45,236.58,282.15,0.66,278.8367705,2
1,7,11,2016,22,289.95,289.15,235.12,281.15,0.7,278.2121741,2
2,8,11,2016,0,288.85,288.65,235.38,281.15,0.7,278.2121741,0
2,8,11,2016,3,287.85,287.65,0.06,279.15,0.75,276.6874761,0
2,8,11,2016,4,287.85,287.65,0.06,279.15,0.75,276.6874761,0
2,8,11,2016,5,290.35,287.55,65.02,279.15,0.75,276.6874761,0
2,8,11,2016,6,290.85,288.05,64.74,280.15,0.65,276.9283115,0
2,8,11,2016,7,289.15,288.05,64.9,280.15,0.7,277.2805642,0
2,8,11,2016,8,291.45,288.55,65.74,281.15,0.65,277.8440774,0
2,8,11,2016,11,290.55,288.05,64.96,287.15,0.38,280.6215056,0
2,8,11,2016,12,291.55,288.55,65.82,288.15,0.28,280.1815882,0
2,8,11,2016,13,292.05,288.55,64.76,289.15,0.29,281.0624047,0
2,8,11,2016,14,292.55,289.05,64.84,289.15,0.31,281.3336922,4
2,8,11,2016,15,292.05,289.05,64.94,289.15,0.36,281.9795618,7
2,8,11,2016,16,290.05,289.65,235.52,287.15,0.41,280.9506668,5
2,8,11,2016,17,290.35,289.25,237.86,286.15,0.5,281.0285576,4
2,8,11,2016,18,290.35,288.75,235.26,285.15,0.54,280.5339818,3
2,8,11,2016,19,291.45,289.25,65.56,284.15,0.57,279.9157292,3
2,8,11,2016,20,292.45,289.25,64.96,284.15,0.57,279.9157292,5
2,8,11,2016,21,291.45,289.25,64.72,284.15,0.62,280.3397665,5
2,8,11,2016,22,291.45,289.25,65.24,284.15,0.62,280.3397665,4
2,8,11,2016,23,291.45,289.25,65.22,283.15,0.66,279.7557915,3
3,9,11,2016,7,287.95,287.65,64.76,286.15,0.58,281.7838559,0
3,9,11,2016,8,289.65,288.65,237.26,286.15,0.58,281.7838559,2
3,9,11,2016,9,289.85,289.65,300.56,288.15,0.51,282.8527901,0
3,9,11,2016,10,292.35,291.85,301.82,289.15,0.48,283.3878905,0
3,9,11,2016,12,299.85,297.65,65,291.15,0.45,284.7261195,1
3,9,11,2016,13,297.85,297.25,236.26,292.15,0.42,285.1743737,1
3,9,11,2016,14,297.85,296.15,234.8,292.15,0.39,284.7718237,0
3,9,11,2016,15,297.85,296.05,235.26,291.15,0.42,284.3511817,1
3,9,11,2016,16,297.85,296.45,235.32,289.15,0.48,283.3878905,2
3,9,11,2016,17,298.35,296.15,235.06,289.15,0.48,283.3878905,0
3,9,11,2016,18,296.75,296.15,235.4,288.15,0.51,282.8527901,0
3,9,11,2016,19,297.75,296.15,235.92,287.15,0.54,282.2862901,0
3,9,11,2016,20,297.25,296.15,235.6,287.15,0.54,282.2862901,0
3,9,11,2016,21,297.25,296.15,237.06,286.15,0.58,281.7838559,0
3,9,11,2016,23,295.75,295.25,65.54,285.15,0.62,281.2454075,0
4,10,11,2016,7,291.25,290.75,235.2,282.15,0.76,279.6029674,0
4,10,11,2016,8,296.25,293.75,64.9,284.15,0.66,280.674808,0
4,10,11,2016,9,299.75,295.75,65.26,285.15,0.66,281.59382,0
4,10,11,2016,10,302.75,298.25,65.44,288.15,0.54,283.1624346,0
4,10,11,2016,12,297.35,296.05,235.2,291.15,0.45,284.7261195,0
4,10,11,2016,13,300.85,297.05,64.72,291.15,0.42,284.3511817,0
4,10,11,2016,14,304.35,300.05,64.54,291.15,0.45,284.7261195,0
4,10,11,2016,15,307.35,303.05,64.96,291.15,0.45,284.7261195,0
4,10,11,2016,17,298.25,297.75,235.46,289.15,0.51,283.7167881,0
4,10,11,2016,19,297.75,297.25,235.6,287.15,0.58,282.6752372,0
4,10,11,2016,20,298.75,297.25,236.8,287.15,0.58,282.6752372,0
4,10,11,2016,21,299.75,297.75,235.46,287.15,0.58,282.6752372,0
4,10,11,2016,22,300.75,298.75,235.8,284.15,0.71,281.0896533,0
4,10,11,2016,23,299.75,298.75,235.12,284.15,0.71,281.0896533,0
5,11,11,2016,6,292.65,291.75,236.46,282.15,0.76,279.6029674,0
5,11,11,2016,8,294.15,290.85,235.64,284.15,0.66,280.674808,0
5,11,11,2016,9,298.15,295.35,235.7,286.15,0.62,282.1510436,0
5,11,11,2016,10,299.05,296.85,236.76,288.15,0.54,283.1624346,0
5,11,11,2016,11,299.05,297.35,235.36,289.15,0.51,283.7167881,0
5,11,11,2016,12,298.85,297.85,235.84,290.15,0.55,285.0244407,0
5,11,11,2016,13,298.85,297.85,237.04,290.15,0.59,285.4563136,0
5,11,11,2016,14,298.85,297.85,237.3,290.15,0.55,285.0244407,0
5,11,11,2016,15,298.85,297.85,235.84,289.15,0.63,284.9691025,0
5,11,11,2016,16,298.85,297.35,235.9,289.15,0.72,285.8602325,0
5,11,11,2016,17,298.75,297.35,235.96,288.15,0.77,285.3910401,0
5,11,11,2016,18,299.25,297.35,237.5,287.15,0.76,284.3487208,0
5,11,11,2016,19,299.15,297.75,234.66,286.15,0.82,283.9230707,0
5,11,11,2016,20,298.65,297.75,236.4,286.15,0.82,283.9230707,0
5,11,11,2016,21,298.65,297.95,236.2,286.15,0.82,283.9230707,0
5,11,11,2016,22,297.65,297.45,236.8,286.15,0.82,283.9230707,1
5,11,11,2016,23,299.25,296.95,65.2,286.15,0.87,284.356133,0
6,12,11,2016,0,298.75,296.95,66,286.15,0.82,283.9230707,0
6,12,11,2016,1,298.75,296.95,65.06,286.15,0.82,283.9230707,0
6,12,11,2016,2,298.75,296.95,65.22,286.15,0.87,284.356133,0
6,12,11,2016,3,297.75,296.95,65.94,286.15,0.82,283.9230707,0
6,12,11,2016,7,295.65,295.45,64.42,285.15,0.81,282.8734418,0
6,12,11,2016,8,295.15,294.95,64.24,286.15,0.76,283.399576,0
6,12,11,2016,9,294.65,294.45,64.8,287.15,0.71,283.8935188,0
6,12,11,2016,10,294.15,293.85,234,287.15,0.71,283.8935188,0
6,12,11,2016,11,298.15,297.85,235.32,287.15,0.71,283.8935188,0
6,12,11,2016,12,299.15,297.05,236.4,289.15,0.72,285.8602325,1
6,12,11,2016,13,299.65,297.95,237.52,290.15,0.67,286.2914044,1
6,12,11,2016,14,299.15,298.15,236.26,289.15,0.72,285.8602325,1
6,12,11,2016,15,298.65,298.05,235.72,289.15,0.72,285.8602325,1
6,12,11,2016,16,298.65,296.95,236.52,289.15,0.72,285.8602325,0
6,12,11,2016,17,298.65,297.05,235.8,288.15,0.77,285.3910401,1
6,12,11,2016,18,298.65,297.25,234.06,287.15,0.82,284.8883821,0
6,12,11,2016,19,299.15,298.25,236.26,286.15,0.87,284.356133,1
6,12,11,2016,20,299.15,297.25,236.06,285.15,0.87,283.3782818,1
6,12,11,2016,21,299.15,297.05,236.46,285.15,0.87,283.3782818,2
6,12,11,2016,22,298.65,297.75,236,285.15,0.81,282.8734418,0
6,12,11,2016,23,297.15,297.05,66.26,284.15,0.81,281.9107312,1
7,13,11,2016,0,296.15,296.05,65.42,284.15,0.76,281.5012778,0
7,13,11,2016,1,295.15,295.05,65.4,284.15,0.76,281.5012778,0
7,13,11,2016,2,294.65,294.05,65.44,283.15,0.81,280.9480181,0
7,13,11,2016,6,293.65,291.55,64.92,283.15,0.76,280.5521242,0
7,13,11,2016,7,292.15,292.05,64.9,283.15,0.76,280.5521242,0
7,13,11,2016,9,294.35,294.05,237.26,286.15,0.66,282.5128279,0
7,13,11,2016,11,296.45,295.55,236.4,289.15,0.59,284.5612969,0
7,13,11,2016,12,298.45,297.55,235.4,289.15,0.59,284.5612969,0
7,13,11,2016,13,298.95,297.95,237.4,291.15,0.52,285.561012,0
7,13,11,2016,14,298.95,297.25,236.4,291.15,0.55,285.9044745,1
7,13,11,2016,16,295.95,295.45,235.8,289.15,0.63,284.9691025,0
7,13,11,2016,17,294.95,294.45,237.2,289.15,0.63,284.9691025,0
7,13,11,2016,18,294.45,293.95,235.66,288.15,0.67,284.4469819,0
7,13,11,2016,19,293.95,293.45,237.2,288.15,0.72,284.9226322,0
7,13,11,2016,20,293.45,292.95,237.2,287.15,0.76,284.3487208,0
7,13,11,2016,23,296.95,296.45,235.4,286.15,0.82,283.9230707,0
1,14,11,2016,0,298.95,296.95,234.72,285.15,0.81,282.8734418,0
1,14,11,2016,1,298.95,297.85,236.92,285.15,0.76,282.4504283,1
1,14,11,2016,8,296.85,296.25,235.52,285.15,0.71,282.0242786,0
1,14,11,2016,9,297.85,297.25,235.86,287.15,0.67,283.5247652,0
1,14,11,2016,10,298.85,297.75,235.4,288.15,0.62,283.9623018,1
1,14,11,2016,11,298.85,298.15,235.32,290.15,0.45,283.8885241,0
1,14,11,2016,12,298.85,297.85,236.6,291.15,0.42,284.3511817,1
1,14,11,2016,13,298.75,297.75,235.2,291.15,0.42,284.3511817,1
1,14,11,2016,14,298.75,298.15,238.52,290.15,0.55,285.0244407,1
1,14,11,2016,15,299.15,297.25,236.12,290.15,0.51,284.5807796,0
1,14,11,2016,16,299.15,297.55,233,287.15,0.67,283.5247652,1
1,14,11,2016,17,298.15,297.65,64.74,288.15,0.54,283.1624346,1
1,14,11,2016,18,301.05,298.55,65,288.15,0.54,283.1624346,2
1,14,11,2016,19,301.05,298.55,63.84,286.15,0.62,282.1510436,2
1,14,11,2016,20,301.05,297.75,64.66,286.15,0.58,281.7838559,1
1,14,11,2016,21,301.05,297.75,64.6,285.15,0.62,281.2454075,2
1,14,11,2016,22,300.55,298.05,65.12,284.15,0.66,280.674808,2
1,14,11,2016,23,299.55,297.75,64.56,284.15,0.66,280.674808,1
2,15,11,2016,0,298.85,298.05,65.6,283.15,0.71,280.1550244,0
2,15,11,2016,1,299.35,297.95,64.02,282.15,0.76,279.6029674,0
2,15,11,2016,5,296.85,295.35,64.86,281.15,0.75,278.580159,0
2,15,11,2016,6,294.35,293.85,64.86,281.15,0.75,278.580159,0
2,15,11,2016,7,293.35,292.85,65.04,281.15,0.75,278.580159,0
2,15,11,2016,8,293.95,293.65,234.72,282.15,0.7,279.1437798,0
2,15,11,2016,10,291.95,291.15,236.4,286.15,0.58,281.7838559,0
2,15,11,2016,11,296.45,294.15,236.86,288.15,0.51,282.8527901,0
2,15,11,2016,12,298.95,296.65,236.06,288.15,0.54,283.1624346,0
2,15,11,2016,13,298.95,297.15,235.8,288.15,0.54,283.1624346,0
2,15,11,2016,14,300.35,297.75,64.22,288.15,0.51,282.8527901,0
2,15,11,2016,15,304.25,299.25,64.96,288.15,0.54,283.1624346,0
2,15,11,2016,16,305.85,301.75,64.4,287.15,0.62,283.056675,0
2,15,11,2016,17,307.85,302.75,64.8,285.15,0.66,281.59382,0
2,15,11,2016,18,308.85,303.75,65.14,284.15,0.71,281.0896533,0
2,15,11,2016,19,304.95,302.55,236.86,284.15,0.71,281.0896533,0
2,15,11,2016,20,298.75,298.55,236.52,283.15,0.76,280.5521242,0
2,15,11,2016,21,298.35,297.55,236.12,282.15,0.81,279.9853024,0
3,16,11,2016,0,295.95,294.75,237.06,281.15,0.75,278.580159,0
3,16,11,2016,5,290.45,289.65,236.86,279.15,0.81,277.0971382,0
3,16,11,2016,7,290.85,288.35,237.12,279.15,0.81,277.0971382,0
3,16,11,2016,8,294.35,292.35,235.92,281.15,0.7,278.2121741,0
3,16,11,2016,9,296.35,293.85,236.86,283.15,0.66,279.7557915,0
3,16,11,2016,10,297.85,296.85,64.22,286.15,0.58,281.7838559,0
3,16,11,2016,11,302.65,298.35,65.1,288.15,0.58,283.5666132,0
3,16,11,2016,12,304.65,300.35,64.44,288.15,0.58,283.5666132,0
3,16,11,2016,13,306.65,301.85,64.92,288.15,0.58,283.5666132,0
3,16,11,2016,14,302.05,299.75,64.2,288.15,0.62,283.9623018,0
3,16,11,2016,15,301.55,298.25,64.22,288.15,0.62,283.9623018,0
3,16,11,2016,16,301.05,297.75,64.36,287.15,0.67,283.5247652,0
3,16,11,2016,17,301.05,297.25,64.34,286.15,0.71,282.9589004,0
3,16,11,2016,18,301.05,297.25,64.2,285.15,0.71,282.0242786,0
3,16,11,2016,19,301.05,297.25,65.1,284.15,0.76,281.5012778,0
3,16,11,2016,20,301.05,297.25,64.64,283.15,0.81,280.9480181,0
3,16,11,2016,21,300.55,297.25,64.52,283.15,0.81,280.9480181,0
3,16,11,2016,22,300.05,297.15,64.26,283.15,0.81,280.9480181,0
3,16,11,2016,23,298.75,296.95,64,282.15,0.81,279.9853024,0
4,17,11,2016,0,298.75,296.95,64.32,282.15,0.81,279.9853024,0
4,17,11,2016,1,298.75,296.95,64.86,282.15,0.76,279.6029674,0
4,17,11,2016,2,297.25,296.95,64.74,281.15,0.75,278.580159,0
4,17,11,2016,4,296.25,294.95,0.04,281.15,0.75,278.580159,0
4,17,11,2016,5,296.25,294.45,0.04,281.15,0.75,278.580159,0
4,17,11,2016,7,295.75,291.85,65.06,281.15,0.75,278.580159,0
4,17,11,2016,8,297.45,294.35,65.22,282.15,0.76,279.6029674,0
4,17,11,2016,9,299.45,295.85,65.72,284.15,0.66,280.674808,0
4,17,11,2016,10,299.95,296.35,65.44,287.15,0.58,282.6752372,0
4,17,11,2016,11,300.95,296.85,64.42,290.15,0.51,284.5807796,0
4,17,11,2016,12,300.45,297.35,65.44,290.15,0.59,285.4563136,0
4,17,11,2016,13,300.45,297.35,65.02,290.15,0.63,285.878143,0
4,17,11,2016,14,300.45,297.35,64.94,290.15,0.63,285.878143,0
4,17,11,2016,15,300.95,297.35,64.42,290.15,0.59,285.4563136,0
4,17,11,2016,16,300.95,297.35,64.76,288.15,0.67,284.4469819,0
4,17,11,2016,17,300.95,297.35,65.16,288.15,0.67,284.4469819,0
4,17,11,2016,18,300.95,297.35,65.12,286.15,0.76,283.399576,0
4,17,11,2016,19,301.45,297.85,64.2,285.15,0.81,282.8734418,0
4,17,11,2016,20,300.95,297.85,65.7,284.15,0.81,281.9107312,0
4,17,11,2016,21,300.95,297.85,65.52,284.15,0.81,281.9107312,0
4,17,11,2016,22,300.65,297.65,65.52,284.15,0.81,281.9107312,0
4,17,11,2016,23,299.15,297.65,64.94,283.15,0.87,281.422573,0
5,18,11,2016,0,299.15,297.15,65.2,283.15,0.81,280.9480181,0
5,18,11,2016,1,298.65,297.15,64.62,283.15,0.81,280.9480181,0
5,18,11,2016,8,295.65,293.65,66.66,285.15,0.76,282.4504283,0
5,18,11,2016,9,299.65,296.15,65.14,288.15,0.72,284.9226322,0
5,18,11,2016,10,300.15,297.15,66,291.15,0.72,287.7354244,0
5,18,11,2016,11,301.15,297.15,65.94,291.15,0.72,287.7354244,0
5,18,11,2016,12,301.15,297.65,65.32,291.15,0.77,288.246809,0
5,18,11,2016,13,301.15,297.65,64.26,291.15,0.77,288.246809,0
5,18,11,2016,14,301.15,297.65,65.82,290.15,0.82,287.7843029,0
5,18,11,2016,15,301.15,297.65,65.5,290.15,0.82,287.7843029,0
5,18,11,2016,16,301.15,297.65,65.02,290.15,0.82,287.7843029,0
5,18,11,2016,17,301.15,297.65,65.12,289.15,0.87,287.289675,0
5,18,11,2016,18,301.15,297.65,65,289.15,0.87,287.289675,0
5,18,11,2016,19,301.15,297.65,65.32,289.15,0.82,286.8189981,0
5,18,11,2016,20,301.15,297.65,64.6,289.15,0.82,286.8189981,0
5,18,11,2016,21,301.15,297.65,65.14,288.15,0.87,286.3118296,0
5,18,11,2016,22,301.15,297.65,64.72,288.15,0.82,285.8536912,0
5,18,11,2016,23,302.15,299.15,65.76,288.15,0.82,285.8536912,0
6,19,11,2016,0,303.15,300.65,65.64,287.15,0.87,285.3339823,0
6,19,11,2016,1,304.15,301.65,65.76,286.15,0.82,283.9230707,0
6,19,11,2016,2,304.65,302.15,66,287.15,0.76,284.3487208,0
6,19,11,2016,9,304.75,301.05,65.54,288.15,0.62,283.9623018,0
6,19,11,2016,10,304.25,301.55,65.6,290.15,0.59,285.4563136,0
6,19,11,2016,11,304.25,302.05,65.84,290.15,0.67,286.2914044,0
6,19,11,2016,12,305.35,302.55,64.9,289.15,0.72,285.8602325,0
6,19,11,2016,13,306.85,303.05,65.84,289.15,0.72,285.8602325,0
6,19,11,2016,14,308.35,304.05,65.2,289.15,0.67,285.3691949,0
6,19,11,2016,15,308.35,304.55,64.22,289.15,0.67,285.3691949,0
6,19,11,2016,16,307.85,304.55,65,289.15,0.67,285.3691949,0
6,19,11,2016,17,307.85,304.55,65.46,288.15,0.67,284.4469819,0
6,19,11,2016,18,307.85,304.55,64.86,288.15,0.72,284.9226322,0
6,19,11,2016,19,307.85,304.55,65.12,289.15,0.72,285.8602325,0
6,19,11,2016,20,308.35,304.55,64.42,289.15,0.72,285.8602325,0
6,19,11,2016,21,308.35,305.05,64.7,286.15,0.82,283.9230707,0
6,19,11,2016,22,308.35,305.05,65.62,287.15,0.76,284.3487208,0
6,19,11,2016,23,300.65,298.45,233.66,286.15,0.82,283.9230707,2
7,20,11,2016,0,297.15,296.85,234.92,286.15,0.82,283.9230707,1
7,20,11,2016,1,295.65,295.35,236.26,285.15,0.81,282.8734418,0
7,20,11,2016,9,295.85,295.65,235.4,289.15,0.63,284.9691025,0
7,20,11,2016,10,294.85,294.65,236.4,290.15,0.67,286.2914044,0
7,20,11,2016,11,296.85,296.15,235.46,290.15,0.72,286.7978299,0
7,20,11,2016,12,298.35,297.25,234.86,291.15,0.67,287.2136105,0
7,20,11,2016,13,298.35,297.95,235.52,291.15,0.67,287.2136105,0
7,20,11,2016,14,298.35,297.95,236.86,290.15,0.67,286.2914044,0
7,20,11,2016,15,298.35,297.95,236.4,290.15,0.67,286.2914044,0
7,20,11,2016,16,298.35,297.85,235.4,290.15,0.72,286.7978299,0
7,20,11,2016,17,298.35,297.85,235.52,290.15,0.67,286.2914044,0
7,20,11,2016,18,297.85,297.35,235.8,290.15,0.72,286.7978299,0
7,20,11,2016,19,297.85,297.35,237.8,290.15,0.67,286.2914044,0
7,20,11,2016,21,298.35,297.85,234.8,291.15,0.72,287.7354244,0
7,20,11,2016,22,298.35,297.85,235.92,290.15,0.77,287.2948885,0
7,20,11,2016,23,298.35,297.85,235.4,290.15,0.82,287.7843029,0
1,21,11,2016,0,297.85,297.35,235.8,290.15,0.82,287.7843029,0
1,21,11,2016,1,297.35,296.85,236.72,290.15,0.82,287.7843029,0
1,21,11,2016,2,295.35,294.85,235.4,289.15,0.87,287.289675,0
1,21,11,2016,7,293.25,292.75,234.52,291.15,0.88,289.3437851,0
1,21,11,2016,9,297.25,296.85,65.3,291.15,0.88,289.3437851,0
1,21,11,2016,10,301.75,298.35,65.3,291.15,0.93,289.832798,2
1,21,11,2016,11,301.75,298.35,65.16,291.15,0.93,289.832798,4
1,21,11,2016,12,299.35,298.45,234.2,292.15,0.88,290.3240397,2
1,21,11,2016,13,299.35,297.95,235.66,291.15,0.93,289.832798,2
1,21,11,2016,14,299.35,297.95,235.66,291.15,0.93,289.832798,2
1,21,11,2016,15,299.35,297.95,234.86,291.15,0.93,289.832798,1
1,21,11,2016,16,299.35,297.45,237.06,291.15,0.88,289.3437851,0
1,21,11,2016,17,299.35,297.45,236.26,291.15,0.88,289.3437851,0
1,21,11,2016,18,299.35,297.45,236.6,291.15,0.88,289.3437851,0
1,21,11,2016,19,299.35,297.45,234.72,291.15,0.88,289.3437851,0
1,21,11,2016,20,299.35,297.45,238,291.15,0.88,289.3437851,0
1,21,11,2016,21,299.35,297.45,236.06,291.15,0.88,289.3437851,0
1,21,11,2016,22,298.25,297.45,236.92,291.15,0.88,289.3437851,0
1,21,11,2016,23,300.25,296.95,65.04,291.15,0.88,289.3437851,0
2,22,11,2016,0,301.25,298.45,65.02,291.15,0.93,289.832798,0
2,22,11,2016,1,302.25,299.45,65.02,291.15,0.93,289.832798,0
2,22,11,2016,8,297.95,297.85,236.06,289.15,0.87,287.289675,0
2,22,11,2016,9,298.55,297.25,65.6,289.15,0.93,287.8490043,0
2,22,11,2016,10,304.15,299.75,64.76,291.15,0.82,288.7496057,0
2,22,11,2016,11,307.65,302.75,65.32,290.15,0.88,288.3635289,0
2,22,11,2016,12,299.65,298.65,237.12,291.15,0.82,288.7496057,0
2,22,11,2016,13,299.65,298.15,236.26,291.15,0.77,288.246809,0
2,22,11,2016,14,299.15,297.65,235.72,291.15,0.77,288.246809,0
2,22,11,2016,15,299.15,297.65,234.6,290.15,0.82,287.7843029,0
2,22,11,2016,16,299.15,297.65,235.92,290.15,0.88,288.3635289,0
2,22,11,2016,17,299.15,297.65,235.46,290.15,0.93,288.8409019,0
2,22,11,2016,18,299.15,297.15,235.86,291.15,0.88,289.3437851,0
2,22,11,2016,19,299.15,297.15,236.12,290.15,0.93,288.8409019,0
2,22,11,2016,20,299.15,297.65,236.52,290.15,0.93,288.8409019,0
2,22,11,2016,21,299.15,298.15,234.52,291.15,0.88,289.3437851,0
2,22,11,2016,22,300.65,298.05,65.1,290.15,0.93,288.8409019,0
2,22,11,2016,23,299.15,297.55,64.44,290.15,0.93,288.8409019,0
3,23,11,2016,0,299.15,297.55,65.1,291.15,0.88,289.3437851,0
3,23,11,2016,1,299.15,297.05,64.42,291.15,0.82,288.7496057,0
3,23,11,2016,2,299.15,297.05,64.8,292.15,0.77,289.1987272,0
3,23,11,2016,3,298.15,297.05,0.06,292.15,0.77,289.1987272,0
3,23,11,2016,4,298.15,296.55,0.06,292.15,0.77,289.1987272,0
3,23,11,2016,5,298.15,296.05,0.06,291.15,0.82,288.7496057,0
3,23,11,2016,6,297.65,295.55,0.06,291.15,0.88,289.3437851,0
3,23,11,2016,7,297.65,295.55,0.06,291.15,0.88,289.3437851,0
3,23,11,2016,8,299.65,296.05,64.76,292.15,0.82,289.7149064,0
3,23,11,2016,9,300.65,297.05,65.32,292.15,0.82,289.7149064,0
3,23,11,2016,10,300.65,297.05,65.26,292.15,0.82,289.7149064,0
