,Name,Values
666,ch3_2_time9_y,0.0
667,ch3_3_time9_y,0.0
668,ch3_4_time9_y,0.0
669,ep1_1_time9_y,0.0
670,ep1_2_time9_y,0.0
671,ep1_3_time9_y,0.0
672,ep1_4_time9_y,0.0
673,ep2_1_time9_y,0.0
674,ep2_2_time9_y,0.0
675,ep2_3_time9_y,0.0
676,ep2_4_time9_y,0.0
677,ep3_1_time9_y,0.0
678,ep3_2_time9_y,0.0
679,ep3_3_time9_y,0.0
680,ep3_4_time9_y,0.0
681,cp1_1_time9_y,0.0
682,cp1_2_time9_y,0.0
683,cp1_3_time9_y,0.0
684,cp1_4_time9_y,0.0
685,cp2_1_time9_y,0.0
686,cp2_2_time9_y,0.0
687,cp2_3_time9_y,0.0
688,cp2_4_time9_y,0.0
689,cp3_1_time9_y,0.0
690,cp3_2_time9_y,0.0
691,cp3_3_time9_y,0.0
692,cp3_4_time9_y,0.0
693,dist_np_combi_0_0_time9_y,0.0
694,dist_np_combi_0_1_time9_y,0.0
695,dist_np_combi_0_2_time9_y,0.0
696,dist_np_combi_0_3_time9_y,0.0
697,dist_np_combi_1_0_time9_y,0.0
698,dist_np_combi_1_1_time9_y,0.0
699,dist_np_combi_1_2_time9_y,0.0
700,dist_np_combi_1_3_time9_y,0.0
701,dist_np_combi_2_0_time9_y,0.0
702,dist_np_combi_2_1_time9_y,0.0
703,dist_np_combi_2_2_time9_y,0.0
704,dist_np_combi_2_3_time9_y,0.0
705,dist_np_combi_3_0_time9_y,0.0
706,dist_np_combi_3_1_time9_y,0.0
707,dist_np_combi_3_2_time9_y,0.0
708,dist_np_combi_3_3_time9_y,0.0
709,dist_np_combi_4_0_time9_y,0.0
710,dist_np_combi_4_1_time9_y,0.0
711,dist_np_combi_4_2_time9_y,0.0
712,dist_np_combi_4_3_time9_y,0.0
713,dist_np_combi_5_0_time9_y,1.0
714,dist_np_combi_5_1_time9_y,0.0
715,dist_np_combi_5_2_time9_y,0.0
716,dist_np_combi_5_3_time9_y,0.0
717,dist_np_combi_6_0_time9_y,0.0
718,dist_np_combi_6_1_time9_y,0.0
719,dist_np_combi_6_2_time9_y,0.0
720,dist_np_combi_6_3_time9_y,0.0
