Day of week,Date,Month,Year ,Hour,ar1_energy,ar1_flow,ar2_energy,ar2_flow,ar3_energy,ar3_flow,af1_energy,af1_flow,af2_energy,af2_flow,af3_energy,af3_flow,af31_energy,af32_energy,af33_energy,dist_nwk_flow
3,16,3,2016,1,0,0,0,1179,0,0,0,-0.1,10,455.6,0,0,0,0,23,93.6
3,16,3,2016,2,0,0,0,1181.3,0,0,0,-0.1,10,450.6,0,0,0,0,22,80
3,16,3,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,0,0,18,23
3,16,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,16,16.9
3,16,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,17.9
3,16,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,16,19.6
3,16,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,24.5
3,16,3,2016,8,0,0,0,1182,0,0,0,-0.1,8,452.5,0,0,0,19,8,245.6
3,16,3,2016,9,0,0,0,1178,0,0,0,-0.1,10,453.3,0,0,0,22,0,49.2
3,16,3,2016,10,0,0,0,1177,0,0,0,-0.1,10,458.8,0,0,0,26,0,176.8
3,16,3,2016,11,0,0,0,1175.6,0,0,0,-0.1,10,457.3,0,0,0,25,0,149.7
3,16,3,2016,12,0,0,0,1179.3,0,0,0,-0.1,10,460,0,0,0,26,0,167.9
3,16,3,2016,13,0,0,0,1174.6,0,0,0,-0.1,10,460.1,0,0,0,27,0,180.2
3,16,3,2016,14,0,0,333.33,0,0,0,0,0,9.67,0,0,0,0,27.33,0,191.46
3,16,3,2016,15,0,0,333.33,0,0,0,0,0,9.67,0,0,0,0,27.33,0,190.76
3,16,3,2016,16,0,0,333.33,1185,0,0,0,-0.1,9.67,464.5,0,0,0,27.33,0,190.16
3,16,3,2016,17,0,0,0,1181.6,0,0,0,-0.1,10,462.1,0,0,0,27,0,199.4
3,16,3,2016,18,0,0,0,1175.3,0,0,0,-0.1,10,459.8,0,0,0,29,0,226.5
3,16,3,2016,19,0,0,0,1179.6,0,0,0,-0.1,10,461.3,0,0,0,29,0,217.6
3,16,3,2016,20,0,0,0,1184.3,0,0,0,-0.1,9,458.3,0,0,0,28,0,213.3
3,16,3,2016,21,0,0,0,1180,0,0,0,-0.1,10,460,0,0,0,6,21,195.5
3,16,3,2016,22,0,0,0,1176.3,0,0,0,-0.1,10,462,0,0,0,0,27,181.4
3,16,3,2016,23,0,0,0,1188,0,0,0,-0.1,10,448.8,0,0,0,0,22,89
4,17,3,2016,0,0,0,0,1182,0,0,0,-0.1,10,451.5,0,0,0,0,20,33.8
4,17,3,2016,1,0,0,0,1175.6,0,0,0,-0.1,10,465.6,0,0,0,0,22,91.7
4,17,3,2016,2,0,0,0,1180.3,0,0,0,-0.1,10,446.3,0,0,0,0,34,307.6
4,17,3,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,0,0,22,55.5
4,17,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,23.6
4,17,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,21.1
4,17,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,21,22.3
4,17,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,27.3
4,17,3,2016,8,0,0,1000,1184,0,0,0,-0.1,9,449,0,0,0,22,9,258.4
4,17,3,2016,9,0,0,0,1180.6,0,0,0,-0.1,10,453.3,0,0,0,22,0,59.6
4,17,3,2016,10,0,0,0,1184.6,0,0,0,-0.1,9,464.8,0,0,0,27,0,189
4,17,3,2016,11,0,0,0,1183.3,0,0,0,-0.1,10,464.6,0,0,0,26,0,142.7
4,17,3,2016,12,0,0,0,1178,0,0,0,-0.1,12,558.8,0,0,0,30,0,202.9
4,17,3,2016,13,0,0,0,1178,0,0,0,-0.1,10,456.1,0,0,0,28,0,173.4
4,17,3,2016,14,0,0,0,1186.6,0,0,0,-0.1,10,460.3,0,0,0,26,0,124.1
4,17,3,2016,15,0,0,0,1180.6,0,0,0,-0.1,10,461.6,0,0,0,25,0,123
4,17,3,2016,16,0,0,0,1171.6,0,0,0,-0.1,10,457.5,0,0,0,26,0,141.2
4,17,3,2016,17,0,0,0,1183,0,0,0,-0.1,10,464,0,0,0,27,0,150.2
4,17,3,2016,18,0,0,0,1182.3,0,0,0,-0.1,9,461.5,0,0,0,28,0,181
4,17,3,2016,19,0,0,0,1187,0,0,0,-0.1,10,464.1,0,0,0,28,0,173.8
4,17,3,2016,20,0,0,1000,1172,0,0,0,-0.1,10,465.3,0,0,0,27,0,165.2
4,17,3,2016,21,0,0,0,1180,0,0,0,-0.1,10,458.3,0,0,0,27,0,167.9
4,17,3,2016,22,0,0,0,1187.3,0,0,0,-0.1,10,459.6,0,0,0,27,0,175.3
4,17,3,2016,23,0,0,0,1182.6,0,0,0,-0.1,10,446.8,0,0,0,22,0,81
5,18,3,2016,0,0,0,0,1173.3,0,0,0,-0.1,9,457.6,0,0,0,21,0,31.5
5,18,3,2016,1,0,0,0,1183.3,0,0,0,-0.1,10,453.6,0,0,0,24,0,131.6
5,18,3,2016,2,0,0,0,1168.3,0,0,0,-0.1,10,449,0,0,0,8,15,86.4
5,18,3,2016,3,0,0,0,1176,0,0,0,-0.1,10,444.5,0,0,0,0,20,20.7
5,18,3,2016,4,0,0,0,0,0,0,0,-0.1,9,0,0,0,0,0,20,15.3
5,18,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,21,18
5,18,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,18
5,18,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,23.4
5,18,3,2016,8,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,30.7
5,18,3,2016,9,0,0,0,1178,0,0,0,-0.1,11,471.3,0,0,0,26,3,240.1
5,18,3,2016,10,0,0,0,1183.3,0,0,0,-0.1,10,464.1,0,0,0,27,0,178.5
5,18,3,2016,11,0,0,0,1186.6,0,0,0,-0.1,10,458.5,0,0,0,26,0,138.8
5,18,3,2016,12,0,0,1000,1181.6,0,0,0,-0.1,10,460.5,0,0,0,27,0,151.2
5,18,3,2016,13,0,0,0,1176.3,0,0,0,-0.1,10,461.5,0,0,0,28,0,161.4
5,18,3,2016,14,0,0,0,1179.6,0,0,0,-0.1,9,463.3,0,0,0,27,0,155.9
5,18,3,2016,15,0,0,0,1185.6,0,0,0,-0.1,10,462.6,0,0,0,27,0,161.5
5,18,3,2016,16,0,0,0,1185.6,0,0,0,-0.1,10,463.1,0,0,0,28,0,176
5,18,3,2016,17,0,0,0,1177,0,0,0,-0.1,10,462.6,0,0,0,29,0,203.7
5,18,3,2016,18,0,0,0,1181.6,0,0,0,-0.1,10,465.3,0,0,0,30,0,215.3
5,18,3,2016,19,0,0,0,1184.3,0,0,0,-0.1,9,462.1,0,0,0,30,0,208
5,18,3,2016,20,0,0,0,1176.3,0,0,0,-0.1,10,462.6,0,0,0,29,0,202.5
5,18,3,2016,21,0,0,0,1179,0,0,0,-0.1,10,456.8,0,0,0,28,0,194
5,18,3,2016,22,0,0,0,1180,0,0,0,-0.1,10,459.8,0,0,0,26,0,171.2
5,18,3,2016,23,0,0,0,1181,0,0,0,-0.1,10,446.1,0,0,0,23,0,93.8
6,19,3,2016,0,0,0,0,1185.3,0,0,0,-0.1,10,451,0,0,0,21,0,32.6
6,19,3,2016,1,0,0,1000,1183.6,0,0,0,-0.1,9,452,0,0,0,23,0,95.4
6,19,3,2016,2,0,0,0,1175.6,0,0,0,-0.1,10,446.5,0,0,0,22,0,73.1
6,19,3,2016,3,0,0,0,0,0,0,0,-0.1,2,0,0,0,0,22,0,21.5
6,19,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,17.4
6,19,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,14.9
6,19,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,16.7
6,19,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,18.4
6,19,3,2016,8,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,21.9
6,19,3,2016,9,0,0,0,1185,0,0,0,-0.1,11,471,0,0,0,4,25,234.6
6,19,3,2016,10,0,0,0,1172.6,0,0,0,-0.1,10,456.3,0,0,0,0,24,126.9
6,19,3,2016,11,0,0,0,1175.6,0,0,0,-0.1,9,456.3,0,0,0,0,24,122.6
6,19,3,2016,12,0,0,0,1175,0,0,0,-0.1,10,456.6,0,0,0,12,14,148.9
6,19,3,2016,13,0,0,0,1185.3,0,0,0,-0.1,10,461.6,0,0,0,26,0,172.6
6,19,3,2016,14,0,0,0,1183.6,0,0,0,-0.1,10,464.3,0,0,0,27,0,181.5
6,19,3,2016,15,0,0,0,1181.3,0,0,0,-0.1,10,457.6,0,0,0,27,0,184.6
6,19,3,2016,16,0,0,0,1183,0,0,0,-0.1,10,466.8,0,0,0,29,0,205.1
6,19,3,2016,17,0,0,0,1178.6,0,0,0,-0.1,9,465.5,0,0,0,27,0,198.7
6,19,3,2016,18,0,0,0,1178,0,0,0,-0.1,10,464,0,0,0,29,0,210.1
6,19,3,2016,19,0,0,1000,1171,0,0,0,-0.1,10,460.6,0,0,0,29,0,228.6
6,19,3,2016,20,0,0,0,1178.6,0,0,0,-0.1,10,467.8,0,0,0,30,0,248.4
6,19,3,2016,21,0,0,0,1185.3,0,0,0,-0.1,10,462,0,0,0,31,0,262
6,19,3,2016,22,0,0,0,1183,0,0,0,-0.1,9,462,0,0,0,30,0,232.9
6,19,3,2016,23,0,0,0,1170,0,0,0,-0.1,10,452.6,0,0,0,24,0,119.1
7,20,3,2016,0,0,0,0,1175,0,0,0,-0.1,10,446.5,0,0,0,21,0,34.4
7,20,3,2016,1,0,0,0,1188.3,0,0,0,-0.1,10,457,0,0,0,23,0,98.1
7,20,3,2016,2,0,0,0,1181,0,0,0,-0.1,10,450.3,0,0,0,23,0,111.6
7,20,3,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,0,23,0,23.9
7,20,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,17.6
7,20,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,22,0,16
7,20,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,15.9
7,20,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,17
7,20,3,2016,8,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,19.5
7,20,3,2016,9,0,0,0,1172,0,0,0,-0.1,3,471.3,0,0,0,22,5,136.7
7,20,3,2016,10,0,0,0,1179.6,0,0,0,-0.1,10,448,0,0,0,0,23,93.9
7,20,3,2016,11,0,0,0,1183.6,0,0,0,-0.1,10,445.6,0,0,0,0,20,29.4
7,20,3,2016,12,0,0,0,1180.3,0,0,0,-0.1,10,447,0,0,0,0,22,87.2
7,20,3,2016,13,0,0,1000,1180.3,0,0,0,-0.1,10,451.1,0,0,0,0,20,31.8
7,20,3,2016,14,0,0,0,1187,0,0,0,-0.1,10,458.5,0,0,0,0,21,49.6
7,20,3,2016,15,0,0,0,1178.3,0,0,0,-0.1,10,453.6,0,0,0,0,22,82.4
7,20,3,2016,16,0,0,0,1174,0,0,0,-0.1,9,450.3,0,0,0,0,22,68.4
7,20,3,2016,17,0,0,0,1178.6,0,0,0,-0.1,10,456.6,0,0,0,0,20,47.1
7,20,3,2016,18,0,0,0,1184.6,0,0,0,-0.1,10,452.3,0,0,0,0,28,190.5
7,20,3,2016,19,0,0,0,1174,0,0,0,-0.1,10,453.3,0,0,0,19,2,42.9
7,20,3,2016,20,0,0,0,1178.6,0,0,0,-0.1,10,456.1,0,0,0,23,0,90.1
7,20,3,2016,21,0,0,0,1180,0,0,0,-0.1,10,448.6,0,0,0,20,0,37.4
7,20,3,2016,22,0,0,0,1176.3,0,0,0,-0.1,10,454.5,0,0,0,22,0,70.2
7,20,3,2016,23,0,0,0,1182,0,0,0,-0.1,9,452.6,0,0,0,22,0,50.3
1,21,3,2016,0,0,0,0,1174.3,0,0,0,-0.1,10,452,0,0,0,22,0,77.5
1,21,3,2016,1,0,0,1000,1174.3,0,0,0,-0.1,10,448.6,0,0,0,21,0,33.3
1,21,3,2016,2,0,0,0,1177.6,0,0,0,-0.1,10,446.3,0,0,0,22,0,75.3
1,21,3,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,0,23,0,43
1,21,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,19.1
1,21,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,20.8
1,21,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,20
1,21,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,22.5
1,21,3,2016,8,0,0,0,1180,0,0,0,-0.1,11,454.3,0,0,3,4,24,241
1,21,3,2016,9,0,0,0,1179,0,0,0,-0.1,10,465.1,0,0,0,0,21,56.1
1,21,3,2016,10,0,0,0,1180.3,0,0,0,-0.1,10,460,0,0,0,0,29,188.5
1,21,3,2016,11,0,0,0,1175.3,0,0,0,-0.1,10,461.6,0,0,0,0,25,156.8
1,21,3,2016,12,0,0,0,1179,0,0,0,-0.1,10,463.1,0,0,0,0,27,179.9
1,21,3,2016,13,0,0,0,1172.6,0,0,0,-0.1,10,460.8,0,0,0,0,26,177.9
1,21,3,2016,14,0,0,0,1185.6,0,0,0,-0.1,9,457,0,0,0,0,28,191.1
1,21,3,2016,15,0,0,0,1178.3,0,0,0,-0.1,10,461.8,0,0,0,0,27,195.4
1,21,3,2016,16,0,0,0,1180.6,0,0,0,-0.1,10,460.5,0,0,0,0,28,204.8
1,21,3,2016,17,0,0,0,1183.3,0,0,0,-0.1,10,469.3,0,0,0,0,29,228.9
1,21,3,2016,18,0,0,1000,1183,0,0,0,-0.1,10,461.5,0,0,0,0,30,236.4
1,21,3,2016,19,0,0,0,1171.3,0,0,0,-0.1,9,466.6,0,0,0,0,29,239
1,21,3,2016,20,0,0,0,1180.6,0,0,0,-0.1,10,465.5,0,0,0,0,30,229.4
1,21,3,2016,21,0,0,0,1178.6,0,0,0,-0.1,10,463,0,0,0,0,27,201.4
1,21,3,2016,22,0,0,0,1183,0,0,0,-0.1,10,459.8,0,0,0,0,27,190
1,21,3,2016,23,0,0,0,1184,0,0,0,-0.1,10,454.3,0,0,0,0,23,95.2
2,22,3,2016,0,0,0,0,1177,0,0,0,-0.1,9,451,0,0,0,21,0,34.3
2,22,3,2016,1,0,0,0,1177.3,0,0,0,-0.1,10,455.3,0,0,0,23,0,97.7
2,22,3,2016,2,0,0,0,1183,0,0,0,-0.1,10,445.8,0,0,0,23,0,97.9
2,22,3,2016,3,0,0,0,0,0,0,0,-0.1,2,0,0,0,0,22,0,22
2,22,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,17.3
2,22,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,17.3
2,22,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,17.8
2,22,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,23.1
2,22,3,2016,8,0,0,0,1179,0,0,0,-0.1,11,449.5,0,0,3,25,0,187.9
2,22,3,2016,9,0,0,0,1190,0,0,0,-0.1,9,461.8,0,0,0,22,0,54.6
2,22,3,2016,10,0,0,0,1181.3,0,0,0,-0.1,10,456.1,0,0,0,26,0,163.1
2,22,3,2016,11,0,0,1000,1182,0,0,0,174.7,10,438,0,0,0,25,0,146.1
2,22,3,2016,12,13,358.1,0,0,0,0,6,204.7,13,0,0,0,3,31,0,317.2
2,22,3,2016,13,19,0,0,1183.6,0,0,6,-0.1,10,467.3,0,0,0,40,0,435.8
2,22,3,2016,14,0,0,0,1182.6,0,0,0,-0.1,10,465,0,0,0,28,0,205.5
2,22,3,2016,15,0,0,0,1179.3,0,0,0,-0.1,10,468.5,0,0,0,32,0,225.9
2,22,3,2016,16,0,0,0,1178,0,0,0,-0.1,9,465.3,0,0,0,31,0,221
2,22,3,2016,17,11,327.8,0,1178.6,0,0,4,198.9,9,470,0,0,0,36,0,315.8
2,22,3,2016,18,16,0,0,1180,0,0,6,0,12,462.3,0,0,0,37,0,363.6
2,22,3,2016,19,10,0,0,1176.6,0,0,4,0,6,547.5,0,0,0,34,0,276
2,22,3,2016,20,0,322.5,0,0,0,0,0,200.4,12,0,0,0,0,34,0,308.9
2,22,3,2016,21,12,0,0,1188.3,0,0,5,-0.1,8,462.5,0,0,0,37,0,364.4
2,22,3,2016,22,8,321.3,0,0,0,0,3,204.9,8,0,0,0,0,29,0,235
2,22,3,2016,23,3,0,0,1184.3,0,0,1,-0.1,10,449.8,0,0,0,29,0,201.8
3,23,3,2016,0,15,323.3,0,0,0,0,6,200.6,3,0,0,0,0,21,0,33.2
3,23,3,2016,1,19,324.5,0,0,0,0,7,201.2,0,0,0,0,0,22,0,40
3,23,3,2016,2,19,322.6,0,0,0,0,8,199.6,0,0,0,0,0,21,0,25.5
3,23,3,2016,3,9,0.2,0,0,0,0,3,-0.1,0,0,0,0,0,22,0,20.6
3,23,3,2016,4,0,0.2,0,0,0,0,0,-0.1,0,0,0,0,0,22,0,17
3,23,3,2016,5,0,0.2,0,0,0,0,0,-0.1,0,0,0,0,0,23,0,19.5
3,23,3,2016,6,13,324.7,0,0,0,0,5,199.4,0,0,0,0,0,22,0,17
3,23,3,2016,7,20,320,0,0,0,0,8,200.3,0,0,0,0,0,19,2,18.4
3,23,3,2016,8,11,325.7,0,0,0,0,4,202.1,7,0,0,0,0,0,31,252
3,23,3,2016,9,19,322.3,0,0,0,0,7,201.6,1,0,0,0,0,0,21,40.6
3,23,3,2016,10,20,324.6,0,0,0,0,8,201.7,0,0,0,0,0,0,25,110.4
3,23,3,2016,11,19,327.8,0,0,0,0,7,203.3,0,0,0,0,0,0,26,136
3,23,3,2016,12,17,0,0,1176.6,0,0,7,-0.1,5,459.3,0,0,0,0,33,268.3
3,23,3,2016,13,15,318.6,0,1181.3,0,0,6,154.1,6,734.3,0,0,19,0,13,222.6
3,23,3,2016,14,5,0,0,1185.6,0,0,1,0.2,11,460.8,0,0,0,0,34,299.8
3,23,3,2016,15,7,0,1000,1176.6,0,0,3,-0.1,10,464.5,0,0,0,0,36,325.8
3,23,3,2016,16,0,0,0,1179,0,0,0,-0.1,10,461.8,0,0,0,0,31,241.6
3,23,3,2016,17,0,0,0,1174,0,0,0,-0.1,9,467,0,0,0,0,32,247
3,23,3,2016,18,0,0,0,1180.3,0,0,0,-0.1,10,458,0,0,0,0,32,244.9
3,23,3,2016,19,0,0,0,1177,0,0,0,-0.1,10,460.1,0,0,0,0,31,237.9
3,23,3,2016,20,0,0,0,1185.3,0,0,0,-0.1,10,461.6,0,0,0,0,31,232.6
3,23,3,2016,21,0,0,0,1187.3,0,0,0,-0.1,9,460.5,0,0,0,0,28,210.1
3,23,3,2016,22,0,0,0,1176,0,0,0,-0.1,10,458.1,0,0,0,0,28,202.6
3,23,3,2016,23,0,0,0,1174.3,0,0,0,-0.1,10,450.1,0,0,0,0,23,100.5
4,24,3,2016,0,17,322.2,0,0,0,0,6,202.7,2,0,0,0,0,0,21,39.5
4,24,3,2016,1,19,324.1,0,0,0,0,8,201.8,0,0,0,0,0,0,22,83.4
4,24,3,2016,2,20,260.8,0,0,0,0,8,165.5,0,0,0,0,0,0,22,77.4
4,24,3,2016,3,2,0,0,0,0,0,1,-0.1,0,0,0,0,0,0,23,19.6
4,24,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,17
4,24,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,16.6
4,24,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,23,15.3
4,24,3,2016,7,13,325.2,0,0,0,0,5,201.2,0,0,0,0,0,0,20,20.6
4,24,3,2016,8,20,326.5,0,0,0,0,7,203.1,0,0,0,0,0,0,35,322.5
4,24,3,2016,9,20,326.8,0,0,0,0,8,202.5,0,0,0,0,0,0,24,103.1
4,24,3,2016,10,19,323.6,0,0,0,0,7,202.4,0,0,0,0,0,0,25,134.8
4,24,3,2016,11,20,328,0,1175.6,0,0,8,189.7,0,750,0,0,0,0,30,215.6
4,24,3,2016,12,3,0,0,1179.6,0,0,1,-0.1,12,462.8,0,0,0,22,8,256.3
4,24,3,2016,13,0,0,0,1175.3,0,0,0,-0.1,10,463.5,0,0,0,30,0,224.8
4,24,3,2016,14,0,0,0,1178,0,0,0,-0.1,9,460.3,0,0,24,5,0,228.3
4,24,3,2016,15,0,0,1000,1181.3,0,0,0,-0.1,10,460.3,0,0,15,15,0,232.3
4,24,3,2016,16,0,0,0,1177,0,0,0,-0.1,10,465.1,0,0,0,30,0,234.8
4,24,3,2016,17,0,0,0,1182.6,0,0,0,-0.1,10,468.6,0,0,0,30,0,243
4,24,3,2016,18,0,0,0,1185.3,0,0,0,-0.1,9,466,0,0,0,31,0,271.9
4,24,3,2016,19,0,0,0,1182,0,0,0,-0.1,10,466.6,0,0,0,31,0,259.9
4,24,3,2016,20,0,0,0,1181,0,0,0,-0.1,10,461.6,0,0,0,30,0,246.4
4,24,3,2016,21,0,0,0,1182,0,0,0,-0.1,10,461.8,0,0,0,30,0,229.2
4,24,3,2016,22,0,0,0,1178.6,0,0,0,-0.1,10,464.1,0,0,0,29,0,222.9
4,24,3,2016,23,0,0,0,1185.3,0,0,0,-0.1,9,444.8,0,0,0,23,0,108.8
5,25,3,2016,0,13,324.2,0,0,0,0,5,202.7,4,0,0,0,0,22,0,50.1
5,25,3,2016,1,19,324.2,0,0,0,0,8,200.8,0,0,0,0,0,22,0,58.5
5,25,3,2016,2,20,321.8,0,0,0,0,7,202.2,0,0,0,0,0,21,0,29.2
5,25,3,2016,3,3,0,0,0,0,0,1,0,0,0,0,0,0,23,0,16.8
5,25,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,17.1
5,25,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,16.9
5,25,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,16.1
5,25,3,2016,7,6,327.2,0,0,0,0,3,203.4,0,0,0,0,0,22,0,19.3
5,25,3,2016,8,20,325.8,0,0,0,0,7,203.1,0,0,0,0,0,21,0,32
5,25,3,2016,9,20,0,0,1182.6,0,0,7,-0.1,4,456.6,0,0,0,27,0,163.6
5,25,3,2016,10,14,326.1,0,1176,0,0,5,194.1,11,424,0,0,0,22,0,72.5
5,25,3,2016,11,20,328.6,0,0,0,0,8,203.6,3,0,0,0,0,22,0,73.4
5,25,3,2016,12,20,321.2,0,0,0,0,8,204.5,0,0,0,0,0,22,0,59.8
5,25,3,2016,13,20,325.7,0,0,0,0,7,203.4,0,0,0,0,0,23,0,58
5,25,3,2016,14,19,323,0,0,0,0,8,203,0,0,0,0,0,22,0,57.9
5,25,3,2016,15,20,324.3,0,0,0,0,7,202.5,0,0,0,0,0,21,0,49
5,25,3,2016,16,20,324.2,0,0,0,0,8,204.2,0,0,0,0,0,18,4,44.1
5,25,3,2016,17,19,324,0,0,0,0,7,203.3,0,0,0,0,0,0,21,41.8
5,25,3,2016,18,20,323.1,0,0,0,0,8,203.4,0,0,0,0,0,0,21,40
5,25,3,2016,19,19,323.1,0,0,0,0,7,203.8,0,0,0,0,0,0,21,37.2
5,25,3,2016,20,20,326.5,0,0,0,0,8,202.2,0,0,0,0,0,0,21,36.3
5,25,3,2016,21,20,326.5,0,0,0,0,7,202.9,0,0,0,0,0,0,20,28.5
5,25,3,2016,22,19,322.7,0,0,0,0,8,202.8,0,0,0,0,0,0,21,44.9
5,25,3,2016,23,20,320.5,0,0,0,0,7,203.7,0,0,0,0,0,0,22,67.5
6,26,3,2016,0,20,325.3,0,0,0,0,8,202.3,0,0,0,0,0,0,22,63.1
6,26,3,2016,1,19,323.5,0,0,0,0,7,203.5,0,0,0,0,0,0,21,53.5
6,26,3,2016,2,20,321,0,0,0,0,8,202.3,0,0,0,0,0,0,21,41.4
6,26,3,2016,3,5,0,0,0,0,0,2,-0.1,0,0,0,0,0,0,22,19.5
6,26,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,15.7
6,26,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,22,16.8
6,26,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,23,17.6
6,26,3,2016,7,11,325.8,0,0,0,0,4,203.6,0,0,0,0,0,9,11,17.7
6,26,3,2016,8,20,330.3,0,0,0,0,7,207.6,0,0,0,0,0,21,0,20.4
6,26,3,2016,9,20,329.2,0,0,0,0,8,207.6,0,0,0,0,0,35,0,328.6
6,26,3,2016,10,7,0,0,1183,0,0,2,-0.1,10,450.1,0,0,0,32,0,268.7
6,26,3,2016,11,0,0,1000,1175,0,0,0,-0.1,10,458.1,0,0,0,25,0,136.3
6,26,3,2016,12,0,0,0,1180.6,0,0,0,-0.1,10,458,0,0,0,26,0,170.8
6,26,3,2016,13,0,0,0,1178.6,0,0,0,-0.1,10,459.8,0,0,0,28,0,192.5
6,26,3,2016,14,0,0,0,1183.6,0,0,0,-0.1,10,465.8,0,0,0,28,0,211.7
6,26,3,2016,15,0,0,0,1186.3,0,0,0,-0.1,9,461.8,0,0,0,29,0,214.7
6,26,3,2016,16,0,0,0,1177.6,0,0,0,-0.1,10,463.8,0,0,0,29,0,222.5
6,26,3,2016,17,0,0,0,1181.6,0,0,0,-0.1,10,464.6,0,0,0,30,0,247.2
6,26,3,2016,18,0,0,0,1184,0,0,0,-0.1,10,464,0,0,0,30,0,251.8
6,26,3,2016,19,0,0,0,1183.6,0,0,0,-0.1,10,463.5,0,0,0,31,0,264.7
6,26,3,2016,20,0,0,0,1180,0,0,0,-0.1,9,459.8,0,0,0,32,0,270.3
6,26,3,2016,21,0,0,0,1176.6,0,0,0,-0.1,10,468.3,0,0,0,4,27,263.1
6,26,3,2016,22,0,0,0,1190,0,0,0,-0.1,10,462.1,0,0,0,0,30,240
6,26,3,2016,23,0,0,1000,1176,0,0,0,-0.1,10,449.8,0,0,0,0,24,122.5
7,27,3,2016,0,8,327.3,0,0,0,0,3,205.7,5,0,0,0,0,0,21,53
7,27,3,2016,1,19,321.1,0,0,0,0,8,203,0,0,0,0,0,0,21,39.7
7,27,3,2016,2,20,63.5,0,0,0,0,8,83.4,0,0,0,0,0,0,20,25.2
7,27,3,2016,3,2,3.2,0,0,0,0,0,65.3,0,0,0,0,0,0,2,2.6
7,27,3,2016,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,16.1
7,27,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16.1
7,27,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16.9
7,27,3,2016,7,5,324.6,0,0,0,0,1,204.3,0,0,0,0,0,0,22,16.3
7,27,3,2016,8,20,328.1,0,0,0,0,8,203.7,0,0,0,0,0,0,21,17.6
7,27,3,2016,9,19,0,0,1181.3,0,0,7,-0.1,5,449.1,0,0,0,0,25,136.4
7,27,3,2016,10,16,322.7,0,0,0,0,6,205,7,0,0,0,0,0,20,38.2
7,27,3,2016,11,20,324.6,0,0,0,0,8,204.3,0,0,0,0,0,0,21,30
7,27,3,2016,12,19,322.7,0,0,0,0,8,203.2,0,0,0,0,0,0,21,53
