ss_gv2_demand,ss_hsb_demand,ss_pfa_demand,ss_ser_demand,ss_fir_demand
1800,54.54545455,180,200,0
3600,45.45454545,210,210,0
1800,55.55555556,190,210,0
1800,44.44444444,160,200,0
1800,54.54545455,150,200,0
3600,45.45454545,160,190,0
1800,50,140,170,0
3600,50,90,170,0
1800,50,30,10,0
3600,50,20,0,0
378.2101167,46.15384615,10,0,0
63.03501946,53.84615385,20,0,0
56.0311284,100,20,0,0
63.03501946,58.33333333,20,0,0
56.0311284,41.66666667,10,0,0
63.03501946,54.54545455,20,0,0
56.0311284,45.45454545,20,0,0
63.03501946,50,20,0,0
56.0311284,50,10,0,0
231.1284047,50,20,0,0
714.3968872,50,20,0,0
700,53.84615385,20,0,0
1100,46.15384615,20,0,0
1800,53.33333333,20,0,0
1800,46.66666667,50,0,0
3600,46.66666667,50,0,0
1800,53.33333333,50,0,0
1800,100,30,0,0
3600,100,30,0,0
3600,53.84615385,30,0,0
1800,46.15384615,20,0,0
3600,100,10,0,0
1800,50,20,0,0
3600,50,20,0,0
316.2162162,46.66666667,20,0,0
54.72972973,53.33333333,20,0,0
48.64864865,100,10,0,0
54.72972973,53.84615385,20,0,0
54.72972973,46.15384615,20,0,0
48.64864865,100,20,0,0
54.72972973,50,10,0,0
48.64864865,50,20,0,0
54.72972973,50,20,0,0
48.64864865,50,20,0,0
1015.540541,42.85714286,10,0,0
212.8078818,57.14285714,20,0,0
39.90147783,41.17647059,20,0,0
35.4679803,58.82352941,20,0,0
39.90147783,100,50,0,0
39.90147783,50,50,0,0
35.4679803,50,40,0,0
39.90147783,44.44444444,40,0,0
35.4679803,55.55555556,10,0,0
39.90147783,100,30,0,0
35.4679803,45.45454545,20,0,0
39.90147783,54.54545455,20,0,0
35.4679803,58.33333333,20,0,0
39.90147783,41.66666667,10,0,0
35.4679803,100,20,0,0
39.90147783,50,20,0,0
39.90147783,50,20,0,0
39.90147783,100,20,0,0
39.90147783,100,10,0,0
35.4679803,50,20,0,0
39.90147783,50,20,0,0
35.4679803,100,20,0,0
39.90147783,46.15384615,50,0,0
784.729064,53.84615385,150,0,0
198.3050847,50,130,0,0
1601.694915,50,150,270,0
789.0410959,44.44444444,180,180,0
1010.958904,55.55555556,200,190,519
1800,44.44444444,210,180,1015
933.75,55.55555556,200,180,1548
866.25,27.27272727,170,180,1546
1800,36.36363636,200,180,1539
1800,36.36363636,200,190,1030
1800,33.33333333,210,190,1522
1800,66.66666667,190,180,1020
1800,53.33333333,140,160,501
1800,46.66666667,30,10,0
1800,50,20,0,0
414,50,20,0,0
72,50,20,0,0
81,50,10,0,0
72,100,20,0,0
81,54.54545455,20,0,156
56.47058824,45.45454545,20,0,0
63.52941176,54.54545455,20,0,0
56.47058824,45.45454545,20,0,0
56.47058824,50,40,0,0
1080,50,120,0,0
63.52941176,50,110,0,0
423.5294118,50,170,220,0
819.3103448,100,170,180,501
980.6896552,33.33333333,180,170,1027
1800,40,230,180,1535
900,26.66666667,220,180,1033
900,55.55555556,230,200,1532
1800,44.44444444,220,200,1030
1800,50,230,200,1518
3600,50,240,210,1523
1800,46.66666667,220,200,1030
1800,53.33333333,150,190,1021
3600,100,30,20,0
1800,50,20,0,0
356.2886598,50,20,0,0
89.07216495,44.44444444,20,0,0
94.63917526,55.55555556,15,0,0
540,100,15,0,0
60.90225564,50,20,0,0
54.13533835,50,20,0,0
60.90225564,45.45454545,20,0,0
54.13533835,54.54545455,20,0,0
54.13533835,50,40,0,0
981.2030075,50,130,0,0
60.90225564,100,130,0,0
473.6842105,61.53846154,160,220,504
853.2467532,38.46153846,140,190,507
946.7532468,20,150,170,1522
1800,26.66666667,140,170,1003
1800,26.66666667,140,170,1022
883.0188679,26.66666667,140,170,1529
916.9811321,25,140,170,1012
1800,37.5,160,170,1001
862.2754491,37.5,150,170,519
937.7245509,27.27272727,140,160,501
1800,36.36363636,100,160,0
1800,36.36363636,30,10,500
1800,36.36363636,20,0,0
343.880597,63.63636364,10,0,0
96.71641791,54.54545455,20,0,0
85.97014925,45.45454545,20,0,0
107.4626866,50,20,0,0
85.97014925,50,20,0.68627451,40
73.63636364,54.54545455,20,0,0
65.45454545,45.45454545,20,0,0
73.63636364,50,20,0,0
73.63636364,50,30,0,0
973.6363636,54.54545455,120,0,0
114.5454545,45.45454545,120,0,0
425.4545455,46.15384615,110,209.3137255,0
803.3057851,30.76923077,120,160,0
996.6942149,23.07692308,130,140,0
1033.333333,30.76923077,120,150,1012
766.6666667,23.07692308,120,150,508
1800,23.07692308,130,150,0
881.8791946,23.07692308,140,150,500
918.1208054,25,130,170,0
1800,25,160,150,502
1800,25,160,160,0
790,25,110,160,501
1010,27.27272727,20,10,0
1800,36.36363636,20,0,0
276.9230769,36.36363636,20,0,0
73.84615385,54.54545455,20,0,0
83.07692308,45.45454545,20,0,0
73.84615385,38.46153846,20,0,0
83.07692308,23.07692308,10,0,0
73.84615385,38.46153846,20,0,0
83.07692308,50,20,0,0
73.84615385,50,20,0,0
83.07692308,44.44444444,30,0,0
304.6153846,55.55555556,110,0,0
590.7692308,30.76923077,120,0,0
759.6330275,30.76923077,150,220,0
1040.366972,38.46153846,140,150,0
1800,27.27272727,170,170,0
809.4674556,45.45454545,190,170,0
990.5325444,27.27272727,230,180,0
1800,28.57142857,200,180,0
1800,35.71428571,190,170,0
1800,35.71428571,190,190,0
3600,40,150,170,0
1800,60,140,150,0
1800,44.44444444,110,150,0
1800,55.55555556,20,10,0
3600,50,20,0,0
339.1304348,50,20,0,0
69.56521739,54.54545455,20,0,0
78.26086957,45.45454545,20,0,0
78.26086957,38.46153846,20,0,0
69.56521739,30.76923077,10,0,0
78.26086957,30.76923077,20,0,0
69.56521739,37.5,20,0,0
78.26086957,62.5,20,0,0
69.56521739,33.33333333,20,0,0
278.2608696,33.33333333,20,0,0
591.3043478,33.33333333,20,0,0
689.7196262,55.55555556,10,0,0
1110.280374,44.44444444,20,0,0
802.4096386,28.57142857,20,0,0
997.5903614,28.57142857,20,0,0
3600,42.85714286,20,0,0
1800,30,20,0,0
1800,40,20,0,0
1800,30,20,0,0
3600,36.36363636,20,0,0
1800,27.27272727,20,0,0
3600,36.36363636,10,0,0
3600,27.27272727,20,0,0
1800,36.36363636,20,0,0
1800,36.36363636,20,0,0
73.97260274,50,20,0,0
65.75342466,50,20,0,0
73.97260274,38.46153846,10,0,0
65.75342466,30.76923077,20,0,0
73.97260274,30.76923077,20,0,0
65.75342466,50,20,0,0
73.97260274,50,10,0,0
65.75342466,25,20,0,0
287.6712329,33.33333333,20,0,0
953.4246575,41.66666667,20,0,0
681.4285714,45.45454545,20,0,0
295.7142857,54.54545455,10,0,0
282.8571429,41.66666667,20,0,0
270,25,20,0,0
270,33.33333333,40,0,0
247.5836431,27.27272727,40,0,0
194.0520446,36.36363636,30,0,0
307.8066914,36.36363636,20,0,0
575.464684,50,30,0,0
475.0929368,50,30,0,0
252.2292994,53.84615385,10,0,0
131.8471338,46.15384615,20,0,0
200.6369427,46.15384615,20,0,0
97.4522293,53.84615385,20,0,0
51.59235669,100,10,0,0
51.59235669,58.33333333,20,0,0
45.85987261,41.66666667,20,0,0
51.59235669,55.55555556,20,0,0
51.59235669,44.44444444,20,0,0
45.85987261,40,20,0,0
51.59235669,30,10,0,0
45.85987261,30,50,0,0
177.7070064,55.55555556,140,0,0
544.5859873,44.44444444,130,0,0
792,33.33333333,130,200,0
1008,33.33333333,160,140,0
900,33.33333333,180,140,0
900,55.55555556,210,150,0
1800,44.44444444,220,30,0
1800,50,200,80,0
1800,50,250,210,0
1800,46.66666667,240,220,0
1800,53.33333333,230,230,0
3600,100,250,220,0
1800,100,190,200,0
3600,100,30,20,0
1800,100,20,0,0
305.0847458,48,20,0,0
61.01694915,52,20,0,0
68.6440678,100,20,0,0
61.01694915,100,20,0,0
68.6440678,54.54545455,20,0,0
61.01694915,45.45454545,20,0,0
68.6440678,55.55555556,20,0,0
61.01694915,44.44444444,20,0,0
68.6440678,44.44444444,40,0,0
61.01694915,55.55555556,130,0,0
915.2542373,50,120,0,0
222.8571429,50,160,260,0
3377.142857,100,180,190,0
1600,45.45454545,190,200,0
2000,54.54545455,230,190,0
1800,58.33333333,210,200,0
1800,41.66666667,180,200,0
1800,55.55555556,210,200,0
3600,44.44444444,240,210,0
3600,45.45454545,240,220,0
1800,54.54545455,210,200,0
1800,100,180,190,0
3600,46.66666667,40,20,0
1800,53.33333333,20,0,0
1298.360656,100,20,0,0
265.5737705,100,20,0,0
236.0655738,56.25,20,0,0
56.44599303,43.75,20,0,0
50.17421603,100,10,0,0
56.44599303,45.45454545,20,0,0
50.17421603,54.54545455,20,0,0
56.44599303,23.07692308,20,0,0
50.17421603,30.76923077,40,0,0
1053.658537,46.15384615,120,0,0
87.80487805,100,140,0,0
338.6759582,52.94117647,180,250,0
1137.546468,47.05882353,180,200,0
662.4535316,100,210,210,0
1800,50,220,200,0
3600,50,220,200,0
1800,50,210,200,0
1800,50,230,210,0
5760,50,242.58,210,120.5
901.3390643,50,227.42,210,120.5
898.6609357,100,240,200,0
3600,100,170,200,0
1800,100,30,10,0
3600,100,20,0,0
311.0481586,100,10,0,0
45.89235127,100,20,0,0
45.89235127,100,20,0,0
40.79320113,53.33333333,20,0,0
45.89235127,46.66666667,20,0,0
40.79320113,100,20,0,0
45.89235127,54.54545455,20,0,0
40.79320113,45.45454545,20,0,0
45.89235127,41.66666667,40,0,0
1137.110482,58.33333333,130,0,0
146.9387755,100,160,130,0
573.0612245,52.63157895,170,130,0
1800,47.36842105,210,180,0
1800,100,210,170,0
1800,100,300,190,0
1800,50,270,180,0
3600,50,270,180,0
1800,100,220,180,0
1800,100,220,170,0
3600,50,200,200,0
1800,50,200,190,0
3600,100,120,170,0
1800,100,20,20,0
1800,100,20,0,0
507.3825503,100,20,0,0
120.8053691,100,20,0,0
96.6442953,52.94117647,20,0,0
108.7248322,47.05882353,20,0,0
96.6442953,100,20,0,0
108.7248322,100,20,0,0
96.6442953,50,20,0,0
108.7248322,50,20,0,0
96.6442953,46.66666667,40,0,0
459.0604027,53.33333333,120,0,0
1060.273973,100,120,0,0
739.7260274,47.05882353,150,230,0
831.6455696,52.94117647,150,180,0
968.3544304,100,130,160,0
1800,58.33333333,160,180,0
1800,41.66666667,150,170,0
1800,46.15384615,160,180,0
1800,53.84615385,160,170,0
1800,100,150,180,0
1800,50,150,180,0
3600,50,140,180,0
1800,53.33333333,110,170,0
3600,46.66666667,40,10,0
1800,100,20,0,0
525,100,20,0,0
112.5,100,30,0,0
100,52.94117647,20,0,0
112.5,47.05882353,30,0,0
100,100,20,0,0
112.5,100,20,0,0
100,100,20,0,0
112.5,46.15384615,20,0,0
100,53.84615385,20,0,0
425,50,20,0,0
747.1698113,50,20,0,0
509.4339623,100,20,0,0
543.3962264,50,30,0,0
1800,50,20,0,0
1800,100,20,0,0
1800,33.33333333,30,0,0
3600,33.33333333,20,0,0
1800,33.33333333,20,0,0
1800,100,30,0,0
3600,50,20,0,0
3600,50,30,0,0
3600,100,20,0,0
3600,100,20,0,0
3600,50,30,0,0
348.6166008,50,20,0,0
64.03162055,100,20,0,0
64.03162055,100,20,0,0
64.03162055,100,20,0,0
64.03162055,100,20,0,0
56.91699605,100,20,0,0
64.03162055,50,20,0,0
56.91699605,50,20,0,0
64.03162055,100,20,0,0
298.8142292,50,20,0,0
654.5454545,50,20,0,0
336.3321799,100,20,0,0
112.1107266,50,20,0,0
373.7024221,50,20,0,0
323.8754325,35.29411765,20,0,0
249.1349481,29.41176471,30,0,0
404.8442907,35.29411765,20,0,0
282.9431438,55.55555556,20,0,0
240.8026756,44.44444444,30,0,0
391.3043478,50,20,0,0
385.2842809,50,20,0,0
144.4816054,44.44444444,30,0,0
355.1839465,55.55555556,20,0,0
307.826087,100,20,0,0
93.91304348,100,20,0,0
46.95652174,100,20,0,0
41.73913043,100,20,0,0
46.95652174,56.25,20,0,0
46.95652174,43.75,20,0,0
41.73913043,100,20,0,0
46.95652174,50,20,0,0
41.73913043,50,20,0,0
46.95652174,100,70,0,0
208.6956522,50,130,0,0
485.2173913,50,100,0,0
344.3478261,100,130,260,0
1800,100,120,180,0
1800,61.53846154,110,170,0
1800,38.46153846,110,180,0
1800,35.71428571,120,200,0
1800,28.57142857,120,190,0
1800,35.71428571,130,190,0
1800,50,130,200,0
3600,50,140,190,0
1800,100,130,200,0
3600,50,90,170,0
1800,50,20,9.010238908,0
1800,100,20,0,0
1800,100,20,0,0
54.96183206,100,20,0,0
61.83206107,100,20,0,0
61.83206107,46.15384615,20,0,0
61.83206107,53.84615385,20,0,0
54.96183206,100,20,0,0
61.83206107,50,20,0,0
54.96183206,50,20,0,0
61.83206107,41.66666667,40,0,0
61.83206107,58.33333333,110,0,0
1264.122137,57.14285714,120,0,0
637.7952756,42.85714286,130,210.9897611,0
1162.204724,100,160,170,0
1800,53.84615385,170,180,0
1800,46.15384615,200,190,0
1800,58.33333333,200,200,0
1800,41.66666667,180,200,0
3600,31.25,200,200,0
1800,31.25,170,200,0
3600,37.5,190,200,0
1800,100,150,180,0
1800,41.17647059,130,170,0
3600,58.82352941,30,20,0
1800,100,20,0,0
220.6451613,100,10,0,0
52.25806452,50,20,0,0
52.25806452,50,20,0,0
46.4516129,100,20,0,0
52.25806452,54.54545455,20,0,0
52.25806452,45.45454545,20,0,0
46.4516129,33.33333333,20,0,0
52.25806452,33.33333333,20,0,0
52.25806452,33.33333333,30,0,0
1172.903226,45.45454545,110,0,0
246.5753425,54.54545455,130,0,0
1553.424658,54.54545455,110,220,0
821.25,45.45454545,130,170,0
978.75,50,150,180,0
1800,50,150,180,0
1800,33.33333333,190,190,0
1800,33.33333333,210,200,0
3600,33.33333333,180,200,0
1800,54.54545455,250,200,0
1800,45.45454545,250,200,0
3600,50,220,190,0
1800,50,160,180,0
3600,100,30,20,0
1800,50,20,0,0
232.2580645,50,20,0,0
52.25806452,100,20,0,0
52.25806452,100,10,0,0
52.25806452,53.33333333,20,0,0
46.4516129,46.66666667,20,0,0
52.25806452,100,20,0,0
46.4516129,50,20,0,0
52.25806452,50,20,0,0
46.4516129,40,50,0,0
1167.096774,60,110,0,0
289.6551724,54.54545455,140,0,0
1510.344828,45.45454545,160,230,0
832.954644,26.32202052,180,190,0
1255.045356,40.37797948,182,200,0
2088,66.6,260,200,0
2088,33.35,234,200,0
4176,33.35,234,200,0
1800,100,250,210,0
2160,100,251.43,210,0
4320,52.95698925,228.57,210,0
1800,47.04301075,230,200,0
3600,50,150,170,0
1800,50,30,20,0
1800,100,20,0,0
1800,46.66666667,20,0,0
44.17177914,53.33333333,20,0,0
49.69325153,100,10,0,0
44.17177914,100,20,0,0
49.69325153,53.84615385,20,0,0
44.17177914,46.15384615,20,0,0
44.17177914,100,20,0,0
49.69325153,54.54545455,20,0,0
44.17177914,45.45454545,40,0,0
993.8650307,100,130,0,0
49.69325153,50,130,0,0
386.5030675,50,160,250,0
1800,57.14285714,180,210,0
1800,42.85714286,190,200,0
1800,58.33333333,220,200,0
3600,41.66666667,250,210,0
1800,45.45454545,250,190,0
1800,54.54545455,270,190,0
3600,100,250,200,0
3600,100,220,180,0
1800,100,200,180,0
3600,53.33333333,120,180,0
1800,46.66666667,20,20,0
3600,100,20,0,0
1520.689655,100,20,0,0
279.3103448,47.36842105,20,0,0
74.22680412,52.63157895,20,0,0
83.50515464,100,20,0,0
74.22680412,100,20,0,0
83.50515464,100,10,0,0
74.22680412,100,20,0,0
83.50515464,47.05882353,20,0,0
74.22680412,52.94117647,20,0,0
306.185567,100,20,0,0
482.4742268,100,20,0,0
463.9175258,100,20,0,0
1377.990431,50,20,0,0
2222.009569,50,30,0,0
1800,100,50,0,0
3600,41.66666667,40,0,0
1800,58.33333333,50,0,0
3600,100,30,0,0
1800,43.75,40,0,0
3600,56.25,30,0,0
3600,100,20,0,0
3600,100,20,0,0
3600,100,20,0,0
3600,100,20,0,0
345.3061224,100,20,0,0
66.12244898,47.36842105,20,0,0
66.12244898,52.63157895,20,0,0
66.12244898,100,20,0,0
58.7755102,100,20,0,0
66.12244898,100,10,0,0
58.7755102,52.94117647,20,0,0
66.12244898,47.05882353,20,0,0
58.7755102,100,20,0,0
271.8367347,45,20,0,0
675.9183673,55,20,0,0
453.9130435,100,20,0,0
250.4347826,100,30,0,0
344.3478261,100,40,0,0
360,100,50,0,0
391.3043478,100,50,0,0
196.5065502,50,50,0,0
424.4541485,50,40,0,0
275.1091703,100,40,0,0
275.1091703,100,30,0,0
628.8209607,100,30,0,0
890.3225806,100,30,0,0
338.7096774,100,20,0,0
232.2580645,100,20,0,0
174.1935484,100,20,0,0
77.41935484,100,10,0,0
87.09677419,100,20,0,0
53.33333333,100,20,0,0
60,100,20,0,0
53.33333333,100,20,0,0
60,100,20,0,0
53.33333333,100,20,0,0
60,100,70,0,0
233.3333333,100,180,0,0
786.6666667,44.44444444,160,0,0
193.3333333,55.55555556,160,300,0
93.33333333,100,190,210,0
153.3333333,100,190,200,0
345.6,53.84615385,230,210,0
345.6,46.15384615,200,190,0
360,100,220,210,0
374.4,50,210,200,0
374.4,50,210,190,0
371.4285714,100,200,200,0
357.1428571,100,210,180,0
371.4285714,100,170,180,0
385.7142857,100,30,20,0
314.2857143,100,20,0,0
133.6633663,100,20,0,0
71.28712871,100,20,0,0
80.1980198,200,20,0,0
80.1980198,52.94117647,20,0,0
71.28712871,47.05882353,20,0,0
80.1980198,100,20,0,0
71.28712871,100,20,0,0
80.1980198,100,20,0,0
71.28712871,52.63157895,50,0,0
80.1980198,47.36842105,130,0,0
605.9405941,100,170,0,0
80.1980198,100,210,270,0
2094.059406,100,200,220,0
3600,100,260,240,0
1800,100,290,240,0
3600,100,280,230,0
3600,100,270,230,0
1800,100,250,220,0
3600,47.05882353,220,230,0
1800,52.94117647,250,230,0
3600,100,210,230,0
1800,100,170,220,0
3600,100,30,20,0
1800,100,20,0,0
1800,100,20,0,0
218.469657,100,20,0,0
109.2348285,100,20,0,0
47.49340369,100,20,0,0
66.49076517,100,20,0,0
147.2295515,100,20,0,0
560.4221636,100,20,0,0
584.1688654,53.84615385,20,0,0
66.49076517,46.15384615,60,0,0
195.0738916,100,140,0,0
336.9458128,44.44444444,160,0,0
363.546798,55.55555556,180,270,0
904.4334975,100,220,220,0
3600,100,240,230,0
1800,100,250,220,0
3600,46.15384615,230,230,0
1800,53.84615385,250,220,0
3600,100,240,230,0
3600,100,250,230,0
3600,44.44444444,250,230,0
1800,55.55555556,190,210,0
3600,100,160,210,0
3600,100,30,20,0
1800,200,20,0,0
1800,100,20,0,0
38.38862559,100,10,0,0
34.12322275,100,20,0,0
38.38862559,100,20,0,0
34.12322275,100,20,0,0
38.38862559,100,20,0,0
34.12322275,100,20,0,0
38.38862559,53.33333333,20,0,0
34.12322275,46.66666667,50,0,0
976.7772512,100,140,0,0
136.492891,100,170,0,0
396.6824645,100,220,280,0
1800,100,220,230,0
3600,100,250,240,0
1800,100,250,230,0
3600,100,240,230,0
3600,100,240,230,0
1800,100,260,230,0
3600,100,300,250,0
3600,100,300,230,0
1800,100,280,230,0
3600,100,210,220,0
2273.8,109.7,48.69,20,0
2273.8,109.8,32.46,0,0
2273.4,51.19780086,32.46,0,0
55.79731012,58.50219914,32.46,0,0
62.77197389,109.7,16.23,0,0
55.79731012,109.8,32.46,0,0
62.77197389,59.063284,32.46,0,0
55.79731012,50.636716,32.46,0,0
55.79731012,109.7,32.46,0,0
62.77197389,59.88259784,32.46,0,0
55.79731012,49.91740216,64.91,0,0
1255.49909,109.7,210.97,0,0
62.77197389,54.85,210.97,0,0
488.2264636,54.85,259.66,280,0
2273.8,62.73259162,292.12,250,0
2273.8,47.06740838,308.34,240,0
2273.8,63.97770992,357.3,230,0
4547.2,45.72229008,405.72,230,0
2273.8,49.87194005,405.72,230,0
2273.8,59.82805995,438.17,230,0
4547.2,109.8,405.72,220,0
4547.5,109.7,357.3,220,0
2273.8,109.8,324.57,210,0
4547.2,58.50219914,194.74,210,0
2273.8,51.19780086,32.46,20,0
4547.5,109.7,32.46,0,0
1920.631034,109.8,32.46,0,0
352.7689655,51.96594308,32.46,0,0
93.76494845,57.73405692,32.46,0,0
105.485567,109.7,32.46,0,0
93.76494845,109.8,32.46,0,0
105.485567,109.7,16.23,0,0
93.76494845,109.7,32.46,0,0
105.485567,51.67407008,32.46,0,0
93.76494845,58.12592992,32.46,0,0
386.7804124,109.7,32.46,0,0
609.4721649,109.7,32.46,0,0
586.0309278,109.8,32.46,0,0
1740.669856,54.85,32.46,0,0
2806.830144,54.85,48.69,0,0
2273.8,109.7,81.14,0,0
4547.2,45.76396947,64.91,0,0
2273.8,64.03603053,81.14,0,0
4547.2,109.7,48.69,0,0
2273.8,48.00160367,64.91,0,0
4547.5,61.69839633,48.69,0,0
4547.2,109.8,32.46,0,0
4547.5,109.7,32.46,0,0
4547.5,109.7,32.46,0,0
4547.2,109.8,32.46,0,0
436.1983673,109.7,32.46,0,0
83.52734694,51.96594308,32.46,0,0
83.52734694,57.73405692,32.46,0,0
83.52734694,109.8,32.46,0,0
74.24653061,109.7,32.46,0,0
83.52734694,109.7,16.23,0,0
74.24653061,58.12592992,32.46,0,0
83.52734694,51.67407008,32.46,0,0
74.24653061,109.7,32.46,0,0
343.3902041,49.41503208,32.46,0,0
853.835102,60.38496792,32.46,0,0
573.3930435,109.7,32.46,0,0
316.3547826,109.7,48.69,0,0
434.9878261,109.8,64.91,0,0
454.76,109.7,81.14,0,0
494.3043478,109.7,81.14,0,0
248.231441,54.9,81.14,0,0
536.1799127,54.9,64.91,0,0
347.5240175,109.7,64.91,0,0
347.5240175,109.7,48.69,0,0
794.3406114,109.8,48.69,0,0
1118.004276,109.7,48.69,0,0
425.3277138,109.7,32.46,0,0
299.1315789,109.8,32.46,0,0
224.3486842,109.7,32.46,0,0
97.21776316,109.7,16.23,0,0
109.3699836,109.8,32.46,0,0
67.25688282,109.7,32.46,0,0
75.66399317,109.7,32.46,0,0
67.25688282,109.8,32.46,0,0
75.66399317,109.7,32.46,0,0
67.25688282,109.7,32.46,0,0
75.66399317,109.8,113.6,0,0
294.2488623,109.7,292.12,0,0
995.9192264,48.76176171,259.66,0,0
243.8062002,60.93823829,259.66,300,0
117.6995449,109.8,308.34,230,0
193.3635381,109.7,308.34,210,0
443.3979281,59.11712474,373.26,230,0
443.3979281,50.68287526,324.57,210,0
450.3260207,109.7,357.3,200,0
468.3390615,54.85,340.8,230,0
468.3390615,54.85,340.8,230,0
469.1968254,109.8,324.57,220,0
451.1507937,109.7,340.8,240,0
469.1968254,109.7,275.89,210,0
487.2428571,109.8,48.69,30,0
397.0126984,109.7,32.46,0,0
168.8281114,109.7,32.46,0,0
90.04165944,109.8,32.46,0,0
101.2968669,219.4,32.46,0,0
101.2968669,58.12592992,32.46,0,0
90.04165944,51.67407008,32.46,0,0
101.2968669,109.7,32.46,0,0
90.04165944,109.7,32.46,0,0
101.2968669,109.8,32.46,0,0
90.04165944,57.73405692,81.14,0,0
101.2968669,51.96594308,210.97,0,0
765.3541052,109.7,275.89,0,0
101.2968669,109.8,340.8,260,0
2645.069944,109.7,324.57,220,0
4547.5,109.7,421.95,210,0
2273.8,109.8,470.63,230,0
4547.2,109.7,454.4,240,0
4547.5,109.7,438.17,240,0
2273.8,109.8,405.72,240,0
4547.2,51.62700809,357.3,240,0
2273.8,58.07299191,405.72,250,0
4547.5,109.7,340.8,230,0
2273.4,109.8,275.89,230,0
4547.5,109.7,48.69,20,0
2273.8,109.8,32.46,0,0
2273.4,109.7,32.46,0,0
275.6400568,109.7,32.46,0,0
137.8200284,109.8,32.46,0,0
59.92175147,109.7,32.46,0,0
83.89045206,109.7,32.46,0,0
185.7574296,109.8,32.46,0,0
709.8422866,109.7,32.46,0,0
737.0375431,59.063284,32.46,0,0
83.89045206,50.636716,97.37,0,0
246.4216749,109.8,227.2,0,0
425.6374384,48.76176171,259.66,0,0
459.2403941,60.93823829,292.12,280,0
1142.500493,109.7,357.3,240,0
4547.5,109.8,389.49,270,0
2273.4,109.7,405.72,260,0
4547.5,48.33948339,373.26,260,0
3600,51.66051661,260,270,0
3600,100,280,280,0
1800,100,310,270,0
3600,50,290,270,0
3600,50,240,250,0
3600,100,180,240,0
1800,100,60,30,0
3600,100,50,0,0
1656.338028,100,60,0,0
76.05633803,200,40,0,0
67.6056338,100,50,0,0
33.33333333,100,50,0,0
29.62962963,100,50,0,0
33.33333333,100,50,0,0
29.62962963,46.66666667,50,0,0
29.62962963,53.33333333,50,0,0
33.33333333,100,80,0,0
1103.703704,100,170,0,0
148.1481481,100,210,0,0
359.2592593,100,240,290,0
1800,60.86956522,230,250,0
3600,39.13043478,230,260,0
3600,100,290,260,0
1800,100,280,250,0
3600,100,290,260,0
3600,100,280,250,0
1800,100,310,270,0
3600,100,320,280,0
3600,100,290,260,0
3600,100,240,250,0
1800,100,90,20,0
3600,100,80,0,0
1800,100,60,0,0
21.71581769,100,70,0,0
19.30294906,100,70,0,0
21.71581769,100,60,0,0
21.71581769,100,70,0,0
19.30294906,100,60,0,0
19.30294906,100,70,0,0
21.71581769,100,60,0,0
19.30294906,100,90,0,0
94.10187668,100,190,0,0
907.2386059,44.82758621,210,0,0
634.5844504,55.17241379,240,310,0
1800,200,270,280,0
3600,100,280,270,0
3600,42.85714286,320,280,0
3600,57.14285714,320,280,0
3600,100,280,280,0
3600,100,260,260,0
3600,100,280,270,0
3600,100,270,260,0
3600,200,200,270,0
4320,100,175,260,0
4320,100,175,30,0
3600,200,50,0,0
715.9090909,100,60,0,0
92.04545455,100,50,0,0
92.04545455,100,50,0,0
81.81818182,200,50,0,0
92.04545455,100,50,0,0
81.81818182,100,50,0,0
81.81818182,100,50,0,0
92.04545455,100,50,0,0
81.81818182,100,50,0,0
388.6363636,100,50,0,0
1430.463576,83.33333333,50,0,0
369.5364238,116.6666667,50,0,0
1800,100,50,0,0
3600,100,60,0,0
3600,100,60,0,0
3600,100,80,0,0
5400,100,80,0,0
