Day of week;Date;Month;Year ;Hour;ch1_cooling;ch2_cooling;ch3_cooling
2;8;11;2016;22;0;2290;0
2;8;11;2016;23;0;1759;0
3;9;11;2016;0;0;1740;0
3;9;11;2016;1;0;1757;0
3;9;11;2016;2;400;631;0
3;9;11;2016;3;392;0;0
3;9;11;2016;4;0;0;0
3;9;11;2016;5;0;0;0
3;9;11;2016;6;0;0;0
3;9;11;2016;7;0;0;164
3;9;11;2016;8;0;0;1923
3;9;11;2016;9;0;0;2887
3;9;11;2016;10;0;0;2077
3;9;11;2016;11;0;0;2647
3;9;11;2016;12;0;0;2678
3;9;11;2016;13;0;0;2705
3;9;11;2016;14;0;0;2664
3;9;11;2016;15;0;0;2644
3;9;11;2016;16;0;0;2818
3;9;11;2016;17;0;0;3046
3;9;11;2016;18;0;0;2153
3;9;11;2016;19;0;0;3311
3;9;11;2016;20;0;0;3145
3;9;11;2016;21;0;0;2204
3;9;11;2016;22;0;0;2678
3;9;11;2016;23;0;0;1142
4;10;11;2016;0;566;0;115
4;10;11;2016;1;858;0;0
4;10;11;2016;2;950;0;0
4;10;11;2016;3;228;0;0
4;10;11;2016;4;0;0;0
4;10;11;2016;5;0;0;0
4;10;11;2016;6;0;0;0
4;10;11;2016;7;0;0;0
4;10;11;2016;8;0;0;373
4;10;11;2016;9;0;0;2115
4;10;11;2016;10;0;0;1760
4;10;11;2016;11;0;0;3006
4;10;11;2016;12;0;0;2764
4;10;11;2016;13;0;0;2722
4;10;11;2016;14;0;0;2637
4;10;11;2016;15;0;0;2636
4;10;11;2016;16;0;0;2636
4;10;11;2016;17;0;0;2638
4;10;11;2016;18;0;0;2637
4;10;11;2016;19;0;0;2639
4;10;11;2016;20;0;0;2639
4;10;11;2016;21;0;0;2715
4;10;11;2016;22;0;0;2637
4;10;11;2016;23;0;0;1462
5;11;11;2016;0;0;0;878
5;11;11;2016;1;0;0;879
5;11;11;2016;2;0;0;834
5;11;11;2016;3;33;0;0
5;11;11;2016;4;0;0;0
5;11;11;2016;5;0;0;0
5;11;11;2016;6;0;0;0
5;11;11;2016;7;0;0;0
5;11;11;2016;8;0;0;0
5;11;11;2016;9;0;0;1227
5;11;11;2016;10;0;0;1751
5;11;11;2016;11;0;0;1459
5;11;11;2016;12;0;0;983
5;11;11;2016;13;0;0;956
5;11;11;2016;14;0;0;878
5;11;11;2016;15;0;0;879
5;11;11;2016;16;0;0;879
5;11;11;2016;17;0;0;879
5;11;11;2016;18;0;0;879
5;11;11;2016;19;0;0;879
5;11;11;2016;20;0;0;879
5;11;11;2016;21;0;0;879
5;11;11;2016;22;0;0;878
5;11;11;2016;23;0;0;879
6;12;11;2016;0;0;0;879
6;12;11;2016;1;0;0;879
6;12;11;2016;2;0;0;816
6;12;11;2016;3;0;0;0
6;12;11;2016;4;0;0;0
6;12;11;2016;5;0;0;0
6;12;11;2016;6;0;0;0
6;12;11;2016;7;0;0;134
6;12;11;2016;8;0;0;2681
6;12;11;2016;9;0;0;2893
6;12;11;2016;10;0;2584;354
6;12;11;2016;11;0;3516;0
6;12;11;2016;12;695;3517;0
6;12;11;2016;13;742;3518;0
6;12;11;2016;14;824;3517;0
6;12;11;2016;15;896;3515;0
6;12;11;2016;16;880;3517;0
6;12;11;2016;17;878;3516;0
6;12;11;2016;18;879;3467;0
6;12;11;2016;19;879;3516;0
6;12;11;2016;20;879;3515;0
6;12;11;2016;21;74;3516;0
6;12;11;2016;22;51;2843;0
6;12;11;2016;23;193;1464;0
7;13;11;2016;0;853;0;0
7;13;11;2016;1;875;0;0
7;13;11;2016;2;796;0;0
7;13;11;2016;3;687;0;0
7;13;11;2016;4;836;0;0
7;13;11;2016;5;581;68;0
7;13;11;2016;6;0;0;0
7;13;11;2016;7;0;0;0
7;13;11;2016;8;0;2277;0
7;13;11;2016;9;0;1758;0
7;13;11;2016;10;0;3390;0
7;13;11;2016;11;0;3480;0
7;13;11;2016;12;541;3474;0
7;13;11;2016;13;888;3516;0
7;13;11;2016;14;1213;3515;0
7;13;11;2016;15;993;3516;0
7;13;11;2016;16;879;3516;0
7;13;11;2016;17;879;3515;0
7;13;11;2016;18;879;3516;0
7;13;11;2016;19;878;3514;0
7;13;11;2016;20;880;3517;0
7;13;11;2016;21;879;2174;0
7;13;11;2016;22;822;1758;0
7;13;11;2016;23;149;1396;0
1;14;11;2016;0;0;1082;0
1;14;11;2016;1;0;408;0
1;14;11;2016;2;0;166;0
1;14;11;2016;3;0;0;0
1;14;11;2016;4;0;181;0
1;14;11;2016;5;0;0;0
1;14;11;2016;6;0;54;0
1;14;11;2016;7;0;1102;0
1;14;11;2016;8;0;2726;0
1;14;11;2016;9;0;1758;0
1;14;11;2016;10;0;3363;0
1;14;11;2016;11;0;3515;0
1;14;11;2016;12;0;3515;0
1;14;11;2016;13;0;3516;0
1;14;11;2016;14;0;3515;0
1;14;11;2016;15;0;3516;0
1;14;11;2016;16;0;3516;0
1;14;11;2016;17;0;3516;0
1;14;11;2016;18;0;3515;0
1;14;11;2016;19;0;3516;0
1;14;11;2016;20;0;3517;0
1;14;11;2016;21;0;3269;0
1;14;11;2016;22;0;1971;0
1;14;11;2016;23;408;694;0
2;15;11;2016;0;180;361;0
2;15;11;2016;1;0;68;0
2;15;11;2016;2;0;0;0
2;15;11;2016;3;0;0;0
2;15;11;2016;4;0;0;0
2;15;11;2016;5;0;57;0
2;15;11;2016;6;0;0;0
2;15;11;2016;7;0;0;0
2;15;11;2016;8;0;2514;0
2;15;11;2016;9;0;1758;0
2;15;11;2016;10;0;2145;0
2;15;11;2016;11;0;3215,7;0
2;15;11;2016;12;0;3217,5;0
2;15;11;2016;13;0;3219,3;0
2;15;11;2016;14;786;3217,5;0
2;15;11;2016;15;879;1837;0
2;15;11;2016;16;879;1867;0
2;15;11;2016;17;879;2213;0
2;15;11;2016;18;879;1797;0
2;15;11;2016;19;0;15;0
2;15;11;2016;20;1758;15;0
2;15;11;2016;21;883;2239;0
2;15;11;2016;22;1203;2172;0
2;15;11;2016;23;545;722;0
3;16;11;2016;0;0;1968;0
3;16;11;2016;1;0;534;0
3;16;11;2016;2;0;0;0
3;16;11;2016;3;0;0;0
3;16;11;2016;4;0;0;0
3;16;11;2016;5;0;58;0
3;16;11;2016;6;0;0;0
3;16;11;2016;7;0;0;0
3;16;11;2016;8;0;1256;0
3;16;11;2016;9;1009;2166;0
3;16;11;2016;10;856;2071;0
3;16;11;2016;11;0;3516;0
3;16;11;2016;12;0;3515;0
3;16;11;2016;13;0;3516;0
3;16;11;2016;14;0;3514;0
3;16;11;2016;15;0;2529;0
3;16;11;2016;16;0;3002;0
3;16;11;2016;17;0;3254;0
3;16;11;2016;18;0;3427;0
3;16;11;2016;19;0;3514;0
3;16;11;2016;20;0;3516;0
3;16;11;2016;21;0;2724;0
3;16;11;2016;22;0;1991;0
3;16;11;2016;23;220;1095;0
4;17;11;2016;0;879;0;0
4;17;11;2016;1;727;0;0
4;17;11;2016;2;116;99;0
4;17;11;2016;3;0;0;0
4;17;11;2016;4;0;0;0
4;17;11;2016;5;0;0;0
4;17;11;2016;6;0;0;0
4;17;11;2016;7;0;62;0
4;17;11;2016;8;0;667;0
4;17;11;2016;9;0;1759;0
4;17;11;2016;10;0;1758;0
4;17;11;2016;11;0;1780;0
4;17;11;2016;12;0;1758;0
4;17;11;2016;13;0;1758;0
4;17;11;2016;14;0;1758;0
4;17;11;2016;15;0;1758;0
4;17;11;2016;16;0;1757;0
4;17;11;2016;17;0;1769;0
4;17;11;2016;18;0;1792;0
4;17;11;2016;19;0;2024;0
4;17;11;2016;20;0;2964;0
4;17;11;2016;21;0;3244;0
4;17;11;2016;22;0;3022;0
4;17;11;2016;23;20;1206;0
5;18;11;2016;0;0;490;0
5;18;11;2016;1;0;572;0
5;18;11;2016;2;0;0;0
5;18;11;2016;3;0;0;0
5;18;11;2016;4;0;0;0
5;18;11;2016;5;0;202;0
5;18;11;2016;6;0;5;0
5;18;11;2016;7;0;0;0
5;18;11;2016;8;0;81;0
5;18;11;2016;9;0;970;0
5;18;11;2016;10;0;1548;0
5;18;11;2016;11;0;1758;0
5;18;11;2016;12;0;1700;0
5;18;11;2016;13;0;1241;0
5;18;11;2016;14;0;895;0
5;18;11;2016;15;0;74;0
5;18;11;2016;16;0;0;0
5;18;11;2016;17;358;0;0
5;18;11;2016;18;0;419;0
5;18;11;2016;19;0;374;0
5;18;11;2016;20;0;0;0
5;18;11;2016;21;0;2;0
5;18;11;2016;22;0;810;0
5;18;11;2016;23;0;477;0
6;19;11;2016;0;0;144;0
6;19;11;2016;1;0;0;0
6;19;11;2016;2;0;0;0
6;19;11;2016;3;0;0;0
6;19;11;2016;4;0;0;0
6;19;11;2016;5;0;0;0
6;19;11;2016;6;0;0;0
6;19;11;2016;7;0;0;0
6;19;11;2016;8;0;2382;0
6;19;11;2016;9;0;2343;0
6;19;11;2016;10;0;2839,9;0
6;19;11;2016;11;0;3864,1;0
6;19;11;2016;12;0;3519;0
6;19;11;2016;13;0;3516;0
6;19;11;2016;14;0;3516;0
6;19;11;2016;15;0;3515;0
6;19;11;2016;16;0;3517;0
6;19;11;2016;17;0;3515;0
6;19;11;2016;18;0;3515;0
6;19;11;2016;19;0;3517;0
6;19;11;2016;20;0;3514;0
6;19;11;2016;21;0;2858;0
6;19;11;2016;22;0;1837;0
6;19;11;2016;23;0;1209;0
7;20;11;2016;0;32;31;0
7;20;11;2016;1;579;0;0
7;20;11;2016;2;439;0;0
7;20;11;2016;3;181;0;0
7;20;11;2016;4;0;0;0
7;20;11;2016;5;0;0;0
7;20;11;2016;6;0;0;55
7;20;11;2016;7;0;0;0
7;20;11;2016;8;0;688;738
7;20;11;2016;9;0;1759;0
7;20;11;2016;10;0;2974;0
7;20;11;2016;11;0;3515;0
7;20;11;2016;12;0;3517;0
7;20;11;2016;13;0;3513;0
7;20;11;2016;14;0;3518;0
7;20;11;2016;15;0;3516;0
7;20;11;2016;16;0;3514;0
7;20;11;2016;17;0;3515;0
7;20;11;2016;18;0;3517;0
7;20;11;2016;19;0;3515;0
7;20;11;2016;20;0;3515;0
7;20;11;2016;21;0;2311;0
7;20;11;2016;22;0;1801;0
7;20;11;2016;23;0;823;0
1;21;11;2016;0;0;380;0
1;21;11;2016;1;614;36;0
1;21;11;2016;2;440;0;0
1;21;11;2016;3;58;0;0
1;21;11;2016;4;0;0;0
1;21;11;2016;5;0;0;0
1;21;11;2016;6;0;0;0
1;21;11;2016;7;0;0;0
1;21;11;2016;8;0;2053;0
1;21;11;2016;9;0;1758;0
1;21;11;2016;10;0;3441;0
1;21;11;2016;11;0;3516;0
1;21;11;2016;12;0;3516;0
1;21;11;2016;13;0;3515;0
1;21;11;2016;14;0;3517;0
1;21;11;2016;15;0;3514;0
1;21;11;2016;16;0;3518;0
1;21;11;2016;17;0;3514;0
1;21;11;2016;18;0;3515;0
1;21;11;2016;19;0;3517;0
1;21;11;2016;20;0;3514;0
1;21;11;2016;21;0;3505;0
1;21;11;2016;22;0;2911;0
1;21;11;2016;23;0;1325;0
2;22;11;2016;0;496;337;0
2;22;11;2016;1;496;0;0
2;22;11;2016;2;440;0;0
2;22;11;2016;3;166;0;0
2;22;11;2016;4;0;0;0
2;22;11;2016;5;0;0;0
2;22;11;2016;6;0;0;0
2;22;11;2016;7;0;0;0
2;22;11;2016;8;0;2163;0
2;22;11;2016;9;0;1845;0
2;22;11;2016;10;0;3386;0
2;22;11;2016;11;0;3516;0
2;22;11;2016;12;0;3514;0
2;22;11;2016;13;0;3517;0
2;22;11;2016;14;0;3516;0
2;22;11;2016;15;0;3515;0
2;22;11;2016;16;0;3516;0
2;22;11;2016;17;0;3515;0
2;22;11;2016;18;0;3515;0
2;22;11;2016;19;0;3517;0
2;22;11;2016;20;0;3514;0
2;22;11;2016;21;0;3464;0
2;22;11;2016;22;0;3257;0
2;22;11;2016;23;0;1788;0
3;23;11;2016;0;400;749;0
3;23;11;2016;1;729;0;0
3;23;11;2016;2;490;0;0
3;23;11;2016;3;0;0;0
3;23;11;2016;4;0;0;0
3;23;11;2016;5;0;0;0
3;23;11;2016;6;0;0;0
3;23;11;2016;7;0;0;0
3;23;11;2016;8;53;253;0
3;23;11;2016;9;0;2658;0
3;23;11;2016;10;0;2302;0
3;23;11;2016;11;0;3177;0
3;23;11;2016;12;0;3516;0
3;23;11;2016;13;0;3131;0
3;23;11;2016;14;0;2293;0
3;23;11;2016;15;0;2787;0
3;23;11;2016;16;0;3486;0
3;23;11;2016;17;0;3516;0
3;23;11;2016;18;0;3090;0
3;23;11;2016;19;0;2761;0
3;23;11;2016;20;0;3386;0
3;23;11;2016;21;0;1000;559
3;23;11;2016;22;0;0;248
3;23;11;2016;23;572;0;42
4;24;11;2016;0;0;1741;74
4;24;11;2016;1;0;1019;0
4;24;11;2016;2;118;958;0
4;24;11;2016;3;50;0;0
4;24;11;2016;4;0;0;0
4;24;11;2016;5;0;0;0
4;24;11;2016;6;0;0;0
4;24;11;2016;7;0;0;0
4;24;11;2016;8;0;883;0
4;24;11;2016;9;0;1758;0
4;24;11;2016;10;0;1757;0
4;24;11;2016;11;0;3187;0
4;24;11;2016;12;0;3517;0
4;24;11;2016;13;0;3515;0
4;24;11;2016;14;0;3514;0
4;24;11;2016;15;0;1975;0
4;24;11;2016;16;0;1758;0
4;24;11;2016;17;0;1758;0
4;24;11;2016;18;0;1758;0
4;24;11;2016;19;0;1757;0
4;24;11;2016;20;0;1758;0
4;24;11;2016;21;0;1758;0
4;24;11;2016;22;0;1758;0
4;24;11;2016;23;0;1752;0
5;25;11;2016;0;0;1489;0
5;25;11;2016;1;436;27;0
5;25;11;2016;2;825;0;0
5;25;11;2016;3;90;0;0
5;25;11;2016;4;0;0;0
5;25;11;2016;5;0;0;0
5;25;11;2016;6;0;0;0
5;25;11;2016;7;0;0;0
5;25;11;2016;8;0;100;0
5;25;11;2016;9;0;1217;0
5;25;11;2016;10;0;1757;0
5;25;11;2016;11;0;1758;0
5;25;11;2016;12;0;1758;0
5;25;11;2016;13;678;316;0
5;25;11;2016;14;879;0;0
5;25;11;2016;15;879;0;0
5;25;11;2016;16;879;0;0
5;25;11;2016;17;879;0;0
5;25;11;2016;18;829;0;0
5;25;11;2016;19;879;0;0
5;25;11;2016;20;874;0;0
5;25;11;2016;21;874;0;0
5;25;11;2016;22;683;0;0
5;25;11;2016;23;646;0;0
6;26;11;2016;0;698;0;0
6;26;11;2016;1;491;0;0
6;26;11;2016;2;421;0;0
6;26;11;2016;3;0;0;0
6;26;11;2016;4;0;0;0
6;26;11;2016;5;0;0;0
6;26;11;2016;6;0;0;0
6;26;11;2016;7;0;0;0
6;26;11;2016;8;84;856;0
6;26;11;2016;9;0;2362;0
6;26;11;2016;10;0;2034;0
6;26;11;2016;11;0;2715;0
6;26;11;2016;12;0;2026;0
6;26;11;2016;13;0;1757;0
6;26;11;2016;14;0;1797;0
6;26;11;2016;15;0;2417;0
6;26;11;2016;16;0;1757;0
6;26;11;2016;17;0;1813;0
6;26;11;2016;18;0;1971;0
6;26;11;2016;19;0;1759;0
6;26;11;2016;20;0;1756;0
6;26;11;2016;21;0;1758;0
6;26;11;2016;22;0;1758;0
6;26;11;2016;23;34;1183;0
7;27;11;2016;0;0;433;0
7;27;11;2016;1;0;14;0
7;27;11;2016;2;0;0;0
7;27;11;2016;3;0;0;0
7;27;11;2016;4;0;0;0
7;27;11;2016;5;0;0;0
7;27;11;2016;6;0;0;0
7;27;11;2016;7;0;0;0
7;27;11;2016;8;0;1756;0
7;27;11;2016;9;0;1758;0
7;27;11;2016;10;0;1757;0
7;27;11;2016;11;0;1804;0
7;27;11;2016;12;0;1757;0
7;27;11;2016;13;0;2833;0
7;27;11;2016;14;0;3516;0
7;27;11;2016;15;0;3516;0
7;27;11;2016;16;0;3516;0
7;27;11;2016;17;0;3514;0
7;27;11;2016;18;0;3516;0
7;27;11;2016;19;0;3516;0
7;27;11;2016;20;0;3515;0
7;27;11;2016;21;0;3515;0
7;27;11;2016;22;0;2020;0
7;27;11;2016;23;0;0;0
1;28;11;2016;0;30;125;0
1;28;11;2016;1;0;304;0
1;28;11;2016;2;0;36;0
1;28;11;2016;3;0;0;0
1;28;11;2016;4;0;0;0
1;28;11;2016;5;0;0;0
1;28;11;2016;6;0;0;0
1;28;11;2016;7;0;0;0
1;28;11;2016;8;0;1700;0
1;28;11;2016;9;0;2719;0
1;28;11;2016;10;0;1178;0
1;28;11;2016;11;0;3465;0
1;28;11;2016;12;0;3517;0
1;28;11;2016;13;0;2993;0
1;28;11;2016;14;0;3515;0
1;28;11;2016;15;0;3515;0
1;28;11;2016;16;0;3515;0
1;28;11;2016;17;0;3516;0
1;28;11;2016;18;0;3515;0
1;28;11;2016;19;0;3517;0
1;28;11;2016;20;0;3514;0
1;28;11;2016;21;0;2969;0
1;28;11;2016;22;0;3109;0
1;28;11;2016;23;0;0;0
2;29;11;2016;0;0;2;0
2;29;11;2016;1;0;0;0
2;29;11;2016;2;0;0;0
2;29;11;2016;3;0;0;0
2;29;11;2016;4;0;0;0
2;29;11;2016;5;0;0;0
2;29;11;2016;6;0;0;0
2;29;11;2016;7;0;0;0
2;29;11;2016;8;0;0;0
2;29;11;2016;9;122;1092;0
2;29;11;2016;10;0;3516;0
2;29;11;2016;11;0;3516;0
2;29;11;2016;12;0;3515;0
2;29;11;2016;13;0;3516;0
2;29;11;2016;14;0;3515;0
2;29;11;2016;15;0;3515;0
2;29;11;2016;16;0;3516;0
2;29;11;2016;17;0;3516;0
2;29;11;2016;18;0;3516;0
2;29;11;2016;19;0;3516;0
2;29;11;2016;20;0;3515;0
2;29;11;2016;21;0;3516;0
2;29;11;2016;22;0;3515;0
2;29;11;2016;23;0;415;0
3;30;11;2016;0;0;0;0
3;30;11;2016;1;0;0;0
3;30;11;2016;2;0;0;0
3;30;11;2016;3;0;0;0
3;30;11;2016;4;0;0;0
3;30;11;2016;5;0;0;0
3;30;11;2016;6;53;0;0
3;30;11;2016;7;0;0;0
3;30;11;2016;8;0;726;0
3;30;11;2016;9;0;3325;0
3;30;11;2016;10;0;2126;0
3;30;11;2016;11;0;3516;0
3;30;11;2016;12;0;3516;0
3;30;11;2016;13;0;3515;0
3;30;11;2016;14;0;3517;0
3;30;11;2016;15;0;3514;0
3;30;11;2016;16;0;3516;0
3;30;11;2016;17;0;3516;0
3;30;11;2016;18;0;3516;0
3;30;11;2016;19;0;3515;0
3;30;11;2016;20;0;3517;0
3;30;11;2016;21;0;3513;0
3;30;11;2016;22;0;3516;0
3;30;11;2016;23;0;619;0
4;1;12;2016;0;475;0;0
4;1;12;2016;1;756;0;0
4;1;12;2016;2;441;0;0
4;1;12;2016;3;70;0;0
4;1;12;2016;4;0;0;0
4;1;12;2016;5;0;0;0
4;1;12;2016;6;0;0;0
4;1;12;2016;7;0;0;0
4;1;12;2016;8;220;79;0
4;1;12;2016;9;0;1160;0
4;1;12;2016;10;0;0;0
4;1;12;2016;11;0;3288;0
4;1;12;2016;12;0;3516;0
4;1;12;2016;13;0;3517;0
4;1;12;2016;14;0;3514;0
4;1;12;2016;15;0;3517;0
4;1;12;2016;16;0;3515;0
4;1;12;2016;17;0;3515;0
4;1;12;2016;18;1;3503;0
4;1;12;2016;19;0;3515;0
4;1;12;2016;20;0;3514;0
4;1;12;2016;21;0;3517;0
4;1;12;2016;22;0;3515;0
4;1;12;2016;23;0;996;0
5;2;12;2016;0;561;0;0
5;2;12;2016;1;879;0;0
5;2;12;2016;2;847;0;0
5;2;12;2016;3;93;0;0
5;2;12;2016;4;0;0;0
5;2;12;2016;5;0;0;0
5;2;12;2016;6;0;0;0
5;2;12;2016;7;0;0;0
5;2;12;2016;8;727;0;0
5;2;12;2016;9;428;1068;0
5;2;12;2016;10;18;0;0
5;2;12;2016;11;856;0;0
5;2;12;2016;12;879;0;0
5;2;12;2016;13;866;0;0
5;2;12;2016;14;878;0;0
5;2;12;2016;15;879;0;0
5;2;12;2016;16;879;0;0
5;2;12;2016;17;879;0;0
5;2;12;2016;18;875;0;0
5;2;12;2016;19;879;0;0
5;2;12;2016;20;879;0;0
5;2;12;2016;21;876;0;0
5;2;12;2016;22;805;0;0
5;2;12;2016;23;832;0;0
6;3;12;2016;0;852;0;0
6;3;12;2016;1;592;0;0
6;3;12;2016;2;440;0;0
6;3;12;2016;3;33;0;0
6;3;12;2016;4;0;0;0
6;3;12;2016;5;0;0;0
6;3;12;2016;6;0;0;0
6;3;12;2016;7;0;0;0
6;3;12;2016;8;223;1231;0
6;3;12;2016;9;0;2914;0
6;3;12;2016;10;0;3517;0
6;3;12;2016;11;0;3516;0
6;3;12;2016;12;0;3514;0
6;3;12;2016;13;0;3517;0
6;3;12;2016;14;0;3515;0
6;3;12;2016;15;0;3515;0
6;3;12;2016;16;0;3517;0
6;3;12;2016;17;0;3514;0
6;3;12;2016;18;0;3517;0
6;3;12;2016;19;0;3516;0
6;3;12;2016;20;0;3515;0
6;3;12;2016;21;0;3515;0
6;3;12;2016;22;0;3516;0
6;3;12;2016;23;0;682;0
7;4;12;2016;0;0;0;0
7;4;12;2016;1;0;564;0
7;4;12;2016;2;0;0;0
7;4;12;2016;3;66;0;0
7;4;12;2016;4;871;0;0
7;4;12;2016;5;624;0;0
7;4;12;2016;6;319;1509;0
7;4;12;2016;7;0;985;0
7;4;12;2016;8;0;2319;0
7;4;12;2016;9;958;2916;0
7;4;12;2016;10;933;3668;0
7;4;12;2016;11;1150;6680;0
7;4;12;2016;12;1010;6171;346
7;4;12;2016;13;1287;2714;3442
7;4;12;2016;14;1162;2451;1688
7;4;12;2016;15;179;4126;3462
7;4;12;2016;16;0;3514;2905
7;4;12;2016;17;0;3147;2368
7;4;12;2016;18;61;3836;2671
7;4;12;2016;19;0;3515;2520
7;4;12;2016;20;0;2724;1672
7;4;12;2016;21;0;3517;0
7;4;12;2016;22;0;3515;0
7;4;12;2016;23;48;364;0
1;5;12;2016;0;0;353;0
1;5;12;2016;1;0;0;0
1;5;12;2016;2;0;0;0
1;5;12;2016;3;0;0;0
1;5;12;2016;4;0;0;0
1;5;12;2016;5;0;0;0
1;5;12;2016;6;0;1192;0
1;5;12;2016;7;0;0;0
1;5;12;2016;8;0;3056;0
1;5;12;2016;9;0;3941;0
1;5;12;2016;10;0;3166;0
1;5;12;2016;11;298;1793;1367
1;5;12;2016;12;189;1886;1922
1;5;12;2016;13;25;3398;1066
1;5;12;2016;14;247;4095;1318
1;5;12;2016;15;0;4123;2916
1;5;12;2016;16;0;3514;2656
1;5;12;2016;17;0;3517;2654
1;5;12;2016;18;0;3514;2635
1;5;12;2016;19;322;2165;334
1;5;12;2016;20;309;3503;0
1;5;12;2016;21;0;3516;0
1;5;12;2016;22;0;3516;0
1;5;12;2016;23;0;513;0
2;6;12;2016;0;0;0;0
2;6;12;2016;1;0;0;0
2;6;12;2016;2;0;0;0
2;6;12;2016;3;0;0;0
2;6;12;2016;4;0;0;0
2;6;12;2016;5;0;0;0
2;6;12;2016;6;0;796;0
2;6;12;2016;7;0;1111;0
2;6;12;2016;8;0;2637;0
2;6;12;2016;9;220;3066;0
2;6;12;2016;10;1054;3515;0
2;6;12;2016;11;0;0;0
2;6;12;2016;12;0;0;0
2;6;12;2016;13;0;0;0
2;6;12;2016;14;0;0;0
2;6;12;2016;15;5971;17626;0
2;6;12;2016;16;939;2762;0
2;6;12;2016;17;516;3476;0
2;6;12;2016;18;538;3515;0
2;6;12;2016;19;725;3516;0
2;6;12;2016;20;490;3514;0
2;6;12;2016;21;231;2813;0
2;6;12;2016;22;0;3517;0
2;6;12;2016;23;0;730;0
3;7;12;2016;0;0;0;0
3;7;12;2016;1;0;0;0
3;7;12;2016;2;0;0;0
3;7;12;2016;3;0;0;0
3;7;12;2016;4;100;0;0
3;7;12;2016;5;549;0;0
3;7;12;2016;6;7;0;0
3;7;12;2016;7;850;0;0
3;7;12;2016;8;556;84;0
3;7;12;2016;9;0;439;667
3;7;12;2016;10;0;861;430
3;7;12;2016;11;0;3255;0
3;7;12;2016;12;0;3514;0
3;7;12;2016;13;0;3516;0
3;7;12;2016;14;0;3517;0
3;7;12;2016;15;0;3516;0
3;7;12;2016;16;0;1602;637
3;7;12;2016;17;0;0;1130
3;7;12;2016;18;0;3218;36
3;7;12;2016;19;0;3514;0
3;7;12;2016;20;0;3516;0
3;7;12;2016;21;0;3515;0
3;7;12;2016;22;0;3517;0
3;7;12;2016;23;0;317;0
4;8;12;2016;0;0;0;0
4;8;12;2016;1;0;0;0
4;8;12;2016;2;0;0;0
4;8;12;2016;3;0;0;0
4;8;12;2016;4;0;0;0
4;8;12;2016;5;0;0;0
4;8;12;2016;6;0;0;0
4;8;12;2016;7;0;0;0
4;8;12;2016;8;0;474;0
4;8;12;2016;9;0;837;0
4;8;12;2016;10;0;0;0
4;8;12;2016;11;0;2811;0
4;8;12;2016;12;0;3508;0
4;8;12;2016;13;0;3516;0
4;8;12;2016;14;0;3516;0
4;8;12;2016;15;0;3516;0
4;8;12;2016;16;0;3515;0
4;8;12;2016;17;0;3514;0
4;8;12;2016;18;0;3518;0
4;8;12;2016;19;0;3515;0
4;8;12;2016;20;0;3515;0
4;8;12;2016;21;0;3516;0
4;8;12;2016;22;0;3516;0
4;8;12;2016;23;0;321;0
5;9;12;2016;0;0;0;0
5;9;12;2016;1;0;0;0
5;9;12;2016;2;0;0;0
5;9;12;2016;3;0;0;0
5;9;12;2016;4;0;0;0
5;9;12;2016;5;0;0;0
5;9;12;2016;6;0;0;0
5;9;12;2016;7;0;0;0
5;9;12;2016;8;0;0;0
5;9;12;2016;9;0;730;0
5;9;12;2016;10;0;118;0
5;9;12;2016;11;0;0;0
5;9;12;2016;12;0;0;0
5;9;12;2016;13;0;0;0
5;9;12;2016;14;0;0;0
5;9;12;2016;15;0;0;0
5;9;12;2016;16;0;0;0
5;9;12;2016;17;0;0;0
5;9;12;2016;18;0;208;0
5;9;12;2016;19;0;226;0
5;9;12;2016;20;0;0;0
5;9;12;2016;21;0;0;0
5;9;12;2016;22;0;0;0
5;9;12;2016;23;0;0;0
6;10;12;2016;0;0;0;0
6;10;12;2016;1;0;0;0
6;10;12;2016;2;0;0;0
6;10;12;2016;3;0;0;0
6;10;12;2016;4;0;0;0
6;10;12;2016;5;0;0;0
6;10;12;2016;6;0;0;0
6;10;12;2016;7;0;0;0
6;10;12;2016;8;0;910;0
6;10;12;2016;9;0;1823;0
6;10;12;2016;10;0;3516;0
6;10;12;2016;11;0;3516;0
6;10;12;2016;12;0;3516;0
6;10;12;2016;13;0;3486;0
6;10;12;2016;14;0;2380;0
6;10;12;2016;15;0;2881;0
6;10;12;2016;16;0;1095;0
6;10;12;2016;17;0;1323;0
6;10;12;2016;18;0;3338;0
6;10;12;2016;19;0;3510;0
6;10;12;2016;20;0;3504;0
6;10;12;2016;21;0;3040;0
6;10;12;2016;22;0;1196;0
6;10;12;2016;23;0;0;0
7;11;12;2016;0;0;0;0
7;11;12;2016;1;0;0;0
7;11;12;2016;2;0;0;0
7;11;12;2016;3;368;0;0
7;11;12;2016;4;865;0;0
7;11;12;2016;5;879;0;0
7;11;12;2016;6;823;0;0
7;11;12;2016;7;329;0;0
7;11;12;2016;8;0;641;0
7;11;12;2016;9;0;0;0
7;11;12;2016;10;0;682;0
7;11;12;2016;11;0;542;0
7;11;12;2016;12;0;2065;0
7;11;12;2016;13;0;3127;0
7;11;12;2016;14;0;2157;0
7;11;12;2016;15;0;620;0
7;11;12;2016;16;0;1214;0
7;11;12;2016;17;0;1646;0
7;11;12;2016;18;0;3333;0
7;11;12;2016;19;0;2708;0
7;11;12;2016;20;0;2754;0
7;11;12;2016;21;0;40;0
7;11;12;2016;22;0;150;0
