Day of week,Date,Month,Year ,Hour,T_db,Hum_r,T_wb
3,13,7,2016,20,23,60,17.80421156
3,13,7,2016,21,23,60,17.80421156
3,13,7,2016,22,22,68,17.87037826
3,13,7,2016,23,23,64,18.30659025
4,14,7,2016,0,23,64,18.30659025
4,14,7,2016,1,23,64,18.30659025
4,14,7,2016,2,20,82,17.53020522
4,14,7,2016,3,20,72,16.46060538
4,14,7,2016,4,18,59,13.2013257
4,14,7,2016,5,19,59,14.09633343
4,14,7,2016,6,19,55,13.63450315
4,14,7,2016,7,20,49,13.77042546
4,14,7,2016,8,21,46,14.2251986
4,14,7,2016,9,21,52,15.01529218
4,14,7,2016,10,22,49,15.48141562
4,14,7,2016,11,23,46,15.90954694
4,14,7,2016,12,24,44,16.44960824
4,14,7,2016,13,24,47,16.90020276
4,14,7,2016,14,24,44,16.44960824
4,14,7,2016,15,24,44,16.44960824
4,14,7,2016,16,25,41,16.80073158
4,14,7,2016,17,24,50,17.33619247
4,14,7,2016,18,24,47,16.90020276
4,14,7,2016,19,22,68,17.87037826
4,14,7,2016,20,22,64,17.39420164
4,14,7,2016,21,22,60,16.90562762
4,14,7,2016,22,22,60,16.90562762
4,14,7,2016,23,22,60,16.90562762
5,15,7,2016,0,22,60,16.90562762
5,15,7,2016,1,22,60,16.90562762
5,15,7,2016,2,20,72,16.46060538
5,15,7,2016,3,19,77,16.04872723
5,15,7,2016,4,19,72,15.52301623
5,15,7,2016,5,19,72,15.52301623
5,15,7,2016,6,19,68,15.09427983
5,15,7,2016,7,20,68,16.01964888
5,15,7,2016,8,23,40,15.00985718
5,15,7,2016,9,24,38,15.49701641
5,15,7,2016,10,24,50,17.33619247
5,15,7,2016,11,24,57,18.30518444
5,15,7,2016,12,24,60,18.702792
5,15,7,2016,13,24,60,18.702792
5,15,7,2016,14,24,64,19.21897583
5,15,7,2016,15,24,64,19.21897583
5,15,7,2016,16,25,65,20.2614506
5,15,7,2016,17,25,57,19.19280385
5,15,7,2016,18,24,60,18.702792
5,15,7,2016,19,24,60,18.702792
5,15,7,2016,20,23,64,18.30659025
5,15,7,2016,21,22,64,17.39420164
5,15,7,2016,22,22,64,17.39420164
5,15,7,2016,23,22,64,17.39420164
6,16,7,2016,0,20,68,16.01964888
6,16,7,2016,1,20,68,16.01964888
6,16,7,2016,2,19,72,15.52301623
6,16,7,2016,3,19,68,15.09427983
6,16,7,2016,4,19,68,15.09427983
6,16,7,2016,5,19,68,15.09427983
6,16,7,2016,6,19,68,15.09427983
6,16,7,2016,7,20,68,16.01964888
6,16,7,2016,8,22,64,17.39420164
6,16,7,2016,9,24,64,19.21897583
6,16,7,2016,10,24,69,19.84464425
6,16,7,2016,11,25,69,20.77312246
6,16,7,2016,12,25,69,20.77312246
6,16,7,2016,13,25,69,20.77312246
6,16,7,2016,14,26,65,21.17714834
6,16,7,2016,15,26,65,21.17714834
6,16,7,2016,16,26,65,21.17714834
6,16,7,2016,17,25,65,20.2614506
6,16,7,2016,18,25,65,20.2614506
6,16,7,2016,19,25,65,20.2614506
6,16,7,2016,20,24,64,19.21897583
6,16,7,2016,21,23,69,18.91616356
6,16,7,2016,22,22,73,18.45060888
6,16,7,2016,23,22,73,18.45060888
7,17,7,2016,0,22,68,17.87037826
7,17,7,2016,1,22,68,17.87037826
7,17,7,2016,2,21,73,17.51007834
7,17,7,2016,3,21,73,17.51007834
7,17,7,2016,4,20,77,17.00064316
7,17,7,2016,5,20,72,16.46060538
7,17,7,2016,6,20,72,16.46060538
7,17,7,2016,7,21,68,16.94501499
7,17,7,2016,8,24,57,18.30518444
7,17,7,2016,9,26,54,19.64967212
7,17,7,2016,10,26,54,19.64967212
7,17,7,2016,11,25,65,20.2614506
7,17,7,2016,12,26,69,21.70159826
7,17,7,2016,13,25,73,21.27218677
7,17,7,2016,14,26,69,21.70159826
7,17,7,2016,15,26,69,21.70159826
7,17,7,2016,16,26,69,21.70159826
7,17,7,2016,17,26,69,21.70159826
7,17,7,2016,18,25,73,21.27218677
7,17,7,2016,19,25,69,20.77312246
7,17,7,2016,20,24,78,20.92597103
7,17,7,2016,21,24,78,20.92597103
7,17,7,2016,22,23,83,20.53862231
7,17,7,2016,23,22,73,18.45060888
1,18,7,2016,0,22,73,18.45060888
1,18,7,2016,1,21,64,16.48180988
1,18,7,2016,2,21,60,16.00704005
1,18,7,2016,3,20,56,14.63504769
1,18,7,2016,4,20,56,14.63504769
1,18,7,2016,5,20,56,14.63504769
1,18,7,2016,6,20,56,14.63504769
1,18,7,2016,7,21,49,14.62592346
1,18,7,2016,8,24,57,18.30518444
1,18,7,2016,9,25,65,20.2614506
1,18,7,2016,10,25,69,20.77312246
1,18,7,2016,11,25,69,20.77312246
1,18,7,2016,12,25,69,20.77312246
1,18,7,2016,13,26,61,20.6374845
1,18,7,2016,14,25,65,20.2614506
1,18,7,2016,15,25,65,20.2614506
1,18,7,2016,16,26,65,21.17714834
1,18,7,2016,17,25,69,20.77312246
1,18,7,2016,18,25,69,20.77312246
1,18,7,2016,19,24,69,19.84464425
1,18,7,2016,20,24,73,20.33166302
1,18,7,2016,21,23,78,19.97131459
1,18,7,2016,22,22,78,19.01665621
1,18,7,2016,23,22,78,19.01665621
2,19,7,2016,0,21,77,17.95255691
2,19,7,2016,1,21,77,17.95255691
2,19,7,2016,2,20,82,17.53020522
2,19,7,2016,3,20,82,17.53020522
2,19,7,2016,4,20,82,17.53020522
2,19,7,2016,5,19,82,16.56490642
2,19,7,2016,6,19,82,16.56490642
2,19,7,2016,7,21,68,16.94501499
2,19,7,2016,8,23,69,18.91616356
2,19,7,2016,9,24,73,20.33166302
2,19,7,2016,10,25,65,20.2614506
2,19,7,2016,11,25,65,20.2614506
2,19,7,2016,12,26,57,20.08041964
2,19,7,2016,13,26,61,20.6374845
2,19,7,2016,14,26,61,20.6374845
2,19,7,2016,15,26,69,21.70159826
2,19,7,2016,16,27,65,22.09284342
2,19,7,2016,17,26,65,21.17714834
2,19,7,2016,18,26,69,21.70159826
2,19,7,2016,19,25,73,21.27218677
2,19,7,2016,20,24,78,20.92597103
2,19,7,2016,21,24,78,20.92597103
2,19,7,2016,22,23,83,20.53862231
2,19,7,2016,23,23,73,19.39113708
3,20,7,2016,0,23,69,18.91616356
3,20,7,2016,1,22,68,17.87037826
3,20,7,2016,2,22,68,17.87037826
3,20,7,2016,3,21,73,17.51007834
3,20,7,2016,4,21,73,17.51007834
3,20,7,2016,5,21,68,16.94501499
3,20,7,2016,6,21,64,16.48180988
3,20,7,2016,7,22,60,16.90562762
3,20,7,2016,8,25,65,20.2614506
3,20,7,2016,9,26,74,22.338596
3,20,7,2016,10,26,74,22.338596
3,20,7,2016,11,26,74,22.338596
3,20,7,2016,12,27,74,23.2820209
3,20,7,2016,13,27,74,23.2820209
3,20,7,2016,14,28,69,23.55854293
3,20,7,2016,15,28,69,23.55854293
3,20,7,2016,16,28,69,23.55854293
3,20,7,2016,17,28,69,23.55854293
3,20,7,2016,18,28,69,23.55854293
3,20,7,2016,19,26,83,23.44221012
3,20,7,2016,20,25,88,23.05553448
3,20,7,2016,21,25,88,23.05553448
3,20,7,2016,22,25,88,23.05553448
3,20,7,2016,23,25,88,23.05553448
4,21,7,2016,0,24,88,22.07528905
4,21,7,2016,1,24,94,22.74485975
4,21,7,2016,2,25,83,22.47434912
4,21,7,2016,3,24,88,22.07528905
4,21,7,2016,4,25,88,23.05553448
4,21,7,2016,5,24,88,22.07528905
4,21,7,2016,6,24,94,22.74485975
4,21,7,2016,7,24,94,22.74485975
4,21,7,2016,8,24,88,22.07528905
4,21,7,2016,9,25,78,21.88062558
4,21,7,2016,10,26,74,22.338596
4,21,7,2016,11,26,74,22.338596
4,21,7,2016,12,26,74,22.338596
4,21,7,2016,13,27,65,22.09284342
4,21,7,2016,14,27,65,22.09284342
4,21,7,2016,15,27,65,22.09284342
4,21,7,2016,16,26,69,21.70159826
4,21,7,2016,17,26,69,21.70159826
4,21,7,2016,18,26,69,21.70159826
4,21,7,2016,19,25,73,21.27218677
4,21,7,2016,20,24,78,20.92597103
4,21,7,2016,21,25,73,21.27218677
4,21,7,2016,22,24,78,20.92597103
4,21,7,2016,23,24,78,20.92597103
5,22,7,2016,0,24,78,20.92597103
5,22,7,2016,1,24,83,21.50648653
5,22,7,2016,2,24,78,20.92597103
5,22,7,2016,3,24,83,21.50648653
5,22,7,2016,4,24,83,21.50648653
5,22,7,2016,5,24,78,20.92597103
5,22,7,2016,6,24,83,21.50648653
5,22,7,2016,7,25,73,21.27218677
5,22,7,2016,8,26,65,21.17714834
5,22,7,2016,9,28,58,22.00409884
5,22,7,2016,10,28,58,22.00409884
5,22,7,2016,11,24,83,21.50648653
5,22,7,2016,12,24,83,21.50648653
5,22,7,2016,13,26,78,22.8352783
5,22,7,2016,14,27,54,20.52575779
5,22,7,2016,15,27,61,21.53958983
5,22,7,2016,16,26,65,21.17714834
5,22,7,2016,17,25,69,20.77312246
5,22,7,2016,18,25,69,20.77312246
5,22,7,2016,19,21,83,18.60288878
5,22,7,2016,20,21,77,17.95255691
5,22,7,2016,21,21,77,17.95255691
5,22,7,2016,22,21,77,17.95255691
5,22,7,2016,23,21,77,17.95255691
6,23,7,2016,0,20,82,17.53020522
6,23,7,2016,1,20,82,17.53020522
6,23,7,2016,2,20,82,17.53020522
6,23,7,2016,3,20,77,17.00064316
6,23,7,2016,4,20,77,17.00064316
6,23,7,2016,5,20,77,17.00064316
6,23,7,2016,6,20,77,17.00064316
6,23,7,2016,7,22,68,17.87037826
6,23,7,2016,8,23,64,18.30659025
6,23,7,2016,9,25,53,18.6312709
6,23,7,2016,10,26,54,19.64967212
6,23,7,2016,11,26,57,20.08041964
6,23,7,2016,12,27,47,19.44023584
6,23,7,2016,13,27,54,20.52575779
6,23,7,2016,14,27,54,20.52575779
6,23,7,2016,15,26,65,21.17714834
6,23,7,2016,16,27,61,21.53958983
6,23,7,2016,17,26,65,21.17714834
6,23,7,2016,18,26,65,21.17714834
6,23,7,2016,19,25,69,20.77312246
6,23,7,2016,20,24,73,20.33166302
6,23,7,2016,21,25,69,20.77312246
6,23,7,2016,22,24,73,20.33166302
6,23,7,2016,23,23,69,18.91616356
7,24,7,2016,0,22,73,18.45060888
7,24,7,2016,1,22,73,18.45060888
7,24,7,2016,2,22,73,18.45060888
7,24,7,2016,3,22,78,19.01665621
7,24,7,2016,4,21,77,17.95255691
7,24,7,2016,5,20,77,17.00064316
7,24,7,2016,6,21,68,16.94501499
7,24,7,2016,7,22,68,17.87037826
7,24,7,2016,8,25,53,18.6312709
7,24,7,2016,9,26,50,19.05568909
7,24,7,2016,10,29,39,19.70013297
7,24,7,2016,11,27,54,20.52575779
7,24,7,2016,12,27,61,21.53958983
7,24,7,2016,13,27,57,20.96803193
7,24,7,2016,14,27,54,20.52575779
7,24,7,2016,15,27,57,20.96803193
7,24,7,2016,16,27,61,21.53958983
7,24,7,2016,17,27,65,22.09284342
7,24,7,2016,18,26,69,21.70159826
7,24,7,2016,19,26,69,21.70159826
7,24,7,2016,20,25,78,21.88062558
7,24,7,2016,21,25,78,21.88062558
7,24,7,2016,22,25,78,21.88062558
7,24,7,2016,23,23,88,21.09504219
1,25,7,2016,0,23,83,20.53862231
1,25,7,2016,1,22,88,20.11479387
1,25,7,2016,2,22,88,20.11479387
1,25,7,2016,3,23,78,19.97131459
1,25,7,2016,4,22,78,19.01665621
1,25,7,2016,5,22,78,19.01665621
1,25,7,2016,6,22,78,19.01665621
1,25,7,2016,7,23,73,19.39113708
1,25,7,2016,8,25,73,21.27218677
1,25,7,2016,9,27,69,22.63007173
1,25,7,2016,10,27,65,22.09284342
1,25,7,2016,11,27,69,22.63007173
1,25,7,2016,12,27,65,22.09284342
1,25,7,2016,13,28,65,23.00853594
1,25,7,2016,14,28,61,22.44169223
1,25,7,2016,15,28,58,22.00409884
1,25,7,2016,16,27,69,22.63007173
1,25,7,2016,17,27,74,23.2820209
1,25,7,2016,18,27,69,22.63007173
1,25,7,2016,19,27,69,22.63007173
1,25,7,2016,20,25,78,21.88062558
1,25,7,2016,21,26,74,22.338596
1,25,7,2016,22,25,88,23.05553448
1,25,7,2016,23,24,88,22.07528905
2,26,7,2016,0,24,88,22.07528905
2,26,7,2016,1,23,94,21.75072614
2,26,7,2016,2,23,78,19.97131459
2,26,7,2016,3,23,69,18.91616356
2,26,7,2016,4,22,73,18.45060888
2,26,7,2016,5,22,73,18.45060888
2,26,7,2016,6,22,78,19.01665621
2,26,7,2016,7,24,69,19.84464425
2,26,7,2016,8,26,74,22.338596
2,26,7,2016,9,26,74,22.338596
2,26,7,2016,10,27,69,22.63007173
2,26,7,2016,11,28,65,23.00853594
2,26,7,2016,12,28,65,23.00853594
2,26,7,2016,13,29,66,24.06648903
2,26,7,2016,14,28,69,23.55854293
2,26,7,2016,15,28,65,23.00853594
2,26,7,2016,16,27,74,23.2820209
2,26,7,2016,17,27,74,23.2820209
2,26,7,2016,18,27,74,23.2820209
2,26,7,2016,19,26,74,22.338596
2,26,7,2016,20,26,78,22.8352783
2,26,7,2016,21,25,83,22.47434912
2,26,7,2016,22,25,83,22.47434912
2,26,7,2016,23,23,83,20.53862231
3,27,7,2016,0,24,78,20.92597103
3,27,7,2016,1,23,78,19.97131459
3,27,7,2016,2,23,73,19.39113708
3,27,7,2016,3,23,73,19.39113708
3,27,7,2016,4,22,78,19.01665621
3,27,7,2016,5,22,78,19.01665621
3,27,7,2016,6,22,78,19.01665621
3,27,7,2016,7,24,73,20.33166302
3,27,7,2016,8,26,74,22.338596
3,27,7,2016,9,25,83,22.47434912
3,27,7,2016,10,26,78,22.8352783
3,27,7,2016,11,27,74,23.2820209
3,27,7,2016,12,27,74,23.2820209
3,27,7,2016,13,27,74,23.2820209
3,27,7,2016,14,29,66,24.06648903
3,27,7,2016,15,29,70,24.62520512
3,27,7,2016,16,28,69,23.55854293
3,27,7,2016,17,27,78,23.78992925
3,27,7,2016,18,26,74,22.338596
3,27,7,2016,19,26,69,21.70159826
3,27,7,2016,20,26,69,21.70159826
3,27,7,2016,21,25,78,21.88062558
3,27,7,2016,22,24,83,21.50648653
3,27,7,2016,23,24,83,21.50648653
4,28,7,2016,0,24,78,20.92597103
4,28,7,2016,1,25,73,21.27218677
4,28,7,2016,2,23,78,19.97131459
4,28,7,2016,3,23,78,19.97131459
4,28,7,2016,4,23,78,19.97131459
4,28,7,2016,5,22,83,19.57075641
4,28,7,2016,6,23,78,19.97131459
4,28,7,2016,7,24,78,20.92597103
4,28,7,2016,8,26,69,21.70159826
4,28,7,2016,9,26,74,22.338596
4,28,7,2016,10,26,74,22.338596
4,28,7,2016,11,27,74,23.2820209
4,28,7,2016,12,27,74,23.2820209
4,28,7,2016,13,28,69,23.55854293
4,28,7,2016,14,28,65,23.00853594
4,28,7,2016,15,28,69,23.55854293
4,28,7,2016,16,28,65,23.00853594
4,28,7,2016,17,27,69,22.63007173
4,28,7,2016,18,28,69,23.55854293
4,28,7,2016,19,27,69,22.63007173
4,28,7,2016,20,26,78,22.8352783
4,28,7,2016,21,25,78,21.88062558
4,28,7,2016,22,25,78,21.88062558
4,28,7,2016,23,25,73,21.27218677
5,29,7,2016,0,24,78,20.92597103
5,29,7,2016,1,24,78,20.92597103
5,29,7,2016,2,23,83,20.53862231
5,29,7,2016,3,23,83,20.53862231
5,29,7,2016,4,22,83,19.57075641
5,29,7,2016,5,22,83,19.57075641
5,29,7,2016,6,23,83,20.53862231
5,29,7,2016,7,24,78,20.92597103
5,29,7,2016,8,25,83,22.47434912
5,29,7,2016,9,26,83,23.44221012
5,29,7,2016,10,26,78,22.8352783
5,29,7,2016,11,27,78,23.78992925
5,29,7,2016,12,27,74,23.2820209
5,29,7,2016,13,27,74,23.2820209
5,29,7,2016,14,28,69,23.55854293
5,29,7,2016,15,28,65,23.00853594
5,29,7,2016,16,28,65,23.00853594
5,29,7,2016,17,28,65,23.00853594
5,29,7,2016,18,27,74,23.2820209
5,29,7,2016,19,27,74,23.2820209
5,29,7,2016,20,26,78,22.8352783
5,29,7,2016,21,26,78,22.8352783
5,29,7,2016,22,24,83,21.50648653
5,29,7,2016,23,24,73,20.33166302
6,30,7,2016,0,25,69,20.77312246
6,30,7,2016,1,25,73,21.27218677
6,30,7,2016,2,24,73,20.33166302
6,30,7,2016,3,23,78,19.97131459
6,30,7,2016,4,24,73,20.33166302
6,30,7,2016,5,23,78,19.97131459
6,30,7,2016,6,23,78,19.97131459
6,30,7,2016,7,25,73,21.27218677
6,30,7,2016,8,26,78,22.8352783
6,30,7,2016,9,27,74,23.2820209
6,30,7,2016,10,27,74,23.2820209
6,30,7,2016,11,28,69,23.55854293
6,30,7,2016,12,28,74,24.22544387
6,30,7,2016,13,28,69,23.55854293
6,30,7,2016,14,29,66,24.06648903
6,30,7,2016,15,29,70,24.62520512
6,30,7,2016,16,29,70,24.62520512
6,30,7,2016,17,28,69,23.55854293
6,30,7,2016,18,27,78,23.78992925
6,30,7,2016,19,27,78,23.78992925
6,30,7,2016,20,26,83,23.44221012
6,30,7,2016,21,26,83,23.44221012
6,30,7,2016,22,25,88,23.05553448
6,30,7,2016,23,25,88,23.05553448
7,31,7,2016,0,25,88,23.05553448
7,31,7,2016,1,25,88,23.05553448
7,31,7,2016,2,26,83,23.44221012
7,31,7,2016,3,25,78,21.88062558
7,31,7,2016,4,24,83,21.50648653
7,31,7,2016,5,25,88,23.05553448
7,31,7,2016,6,25,83,22.47434912
7,31,7,2016,7,25,83,22.47434912
7,31,7,2016,8,26,78,22.8352783
7,31,7,2016,9,27,74,23.2820209
7,31,7,2016,10,27,69,22.63007173
7,31,7,2016,11,28,69,23.55854293
7,31,7,2016,12,27,74,23.2820209
7,31,7,2016,13,28,69,23.55854293
7,31,7,2016,14,28,74,24.22544387
7,31,7,2016,15,28,74,24.22544387
7,31,7,2016,16,27,78,23.78992925
7,31,7,2016,17,26,78,22.8352783
7,31,7,2016,18,27,65,22.09284342
7,31,7,2016,19,26,69,21.70159826
7,31,7,2016,20,26,69,21.70159826
7,31,7,2016,21,25,73,21.27218677
7,31,7,2016,22,25,78,21.88062558
7,31,7,2016,23,25,73,21.27218677
1,1,8,2016,0,25,78,21.88062558
1,1,8,2016,1,25,78,21.88062558
1,1,8,2016,2,25,78,21.88062558
1,1,8,2016,3,25,73,21.27218677
1,1,8,2016,4,25,73,21.27218677
1,1,8,2016,5,25,73,21.27218677
1,1,8,2016,6,25,73,21.27218677
1,1,8,2016,7,25,61,19.73537613
1,1,8,2016,8,25,53,18.6312709
1,1,8,2016,9,26,57,20.08041964
1,1,8,2016,10,27,54,20.52575779
1,1,8,2016,11,26,57,20.08041964
1,1,8,2016,12,27,51,20.07038431
1,1,8,2016,13,27,54,20.52575779
1,1,8,2016,14,27,54,20.52575779
1,1,8,2016,15,27,57,20.96803193
1,1,8,2016,16,27,69,22.63007173
1,1,8,2016,17,27,69,22.63007173
1,1,8,2016,18,26,74,22.338596
1,1,8,2016,19,25,73,21.27218677
1,1,8,2016,20,25,73,21.27218677
1,1,8,2016,21,25,73,21.27218677
1,1,8,2016,22,25,73,21.27218677
1,1,8,2016,23,25,73,21.27218677
2,2,8,2016,0,25,73,21.27218677
2,2,8,2016,1,25,73,21.27218677
2,2,8,2016,2,24,78,20.92597103
2,2,8,2016,3,24,78,20.92597103
2,2,8,2016,4,24,78,20.92597103
2,2,8,2016,5,24,78,20.92597103
2,2,8,2016,6,25,73,21.27218677
2,2,8,2016,7,26,69,21.70159826
2,2,8,2016,8,26,69,21.70159826
2,2,8,2016,9,27,69,22.63007173
2,2,8,2016,10,28,69,23.55854293
2,2,8,2016,11,28,69,23.55854293
2,2,8,2016,12,29,62,23.49068287
2,2,8,2016,13,29,62,23.49068287
2,2,8,2016,14,29,62,23.49068287
2,2,8,2016,15,28,69,23.55854293
2,2,8,2016,16,28,69,23.55854293
2,2,8,2016,17,28,69,23.55854293
2,2,8,2016,18,27,69,22.63007173
2,2,8,2016,19,27,74,23.2820209
2,2,8,2016,20,26,78,22.8352783
2,2,8,2016,21,26,78,22.8352783
2,2,8,2016,22,25,78,21.88062558
2,2,8,2016,23,24,83,21.50648653
3,3,8,2016,0,24,78,20.92597103
3,3,8,2016,1,23,83,20.53862231
3,3,8,2016,2,24,83,21.50648653
3,3,8,2016,3,24,78,20.92597103
3,3,8,2016,4,23,83,20.53862231
3,3,8,2016,5,23,83,20.53862231
3,3,8,2016,6,23,83,20.53862231
3,3,8,2016,7,25,73,21.27218677
3,3,8,2016,8,26,74,22.338596
3,3,8,2016,9,27,74,23.2820209
3,3,8,2016,10,27,74,23.2820209
3,3,8,2016,11,27,74,23.2820209
3,3,8,2016,12,28,74,24.22544387
3,3,8,2016,13,28,69,23.55854293
3,3,8,2016,14,28,74,24.22544387
3,3,8,2016,15,28,74,24.22544387
3,3,8,2016,16,28,69,23.55854293
3,3,8,2016,17,28,69,23.55854293
3,3,8,2016,18,27,74,23.2820209
3,3,8,2016,19,26,74,22.338596
3,3,8,2016,20,26,74,22.338596
3,3,8,2016,21,26,74,22.338596
3,3,8,2016,22,25,78,21.88062558
3,3,8,2016,23,25,73,21.27218677
4,4,8,2016,0,24,73,20.33166302
4,4,8,2016,1,25,65,20.2614506
4,4,8,2016,2,24,69,19.84464425
4,4,8,2016,3,24,64,19.21897583
4,4,8,2016,4,24,64,19.21897583
4,4,8,2016,5,24,64,19.21897583
4,4,8,2016,6,23,69,18.91616356
4,4,8,2016,7,25,61,19.73537613
4,4,8,2016,8,27,65,22.09284342
4,4,8,2016,9,29,58,22.89541826
4,4,8,2016,10,30,45,21.62673198
4,4,8,2016,11,30,45,21.62673198
4,4,8,2016,12,30,40,20.70104285
4,4,8,2016,13,30,55,23.31453106
4,4,8,2016,14,29,62,23.49068287
4,4,8,2016,15,28,69,23.55854293
4,4,8,2016,16,28,74,24.22544387
4,4,8,2016,17,28,74,24.22544387
4,4,8,2016,18,28,69,23.55854293
4,4,8,2016,19,28,61,22.44169223
4,4,8,2016,20,27,69,22.63007173
4,4,8,2016,21,27,74,23.2820209
4,4,8,2016,22,27,74,23.2820209
4,4,8,2016,23,26,83,23.44221012
5,5,8,2016,0,26,78,22.8352783
5,5,8,2016,1,26,69,21.70159826
5,5,8,2016,2,25,73,21.27218677
5,5,8,2016,3,25,78,21.88062558
5,5,8,2016,4,25,78,21.88062558
5,5,8,2016,5,25,73,21.27218677
5,5,8,2016,6,24,73,20.33166302
5,5,8,2016,7,24,78,20.92597103
5,5,8,2016,8,24,73,20.33166302
5,5,8,2016,9,25,69,20.77312246
5,5,8,2016,10,26,65,21.17714834
5,5,8,2016,11,26,65,21.17714834
5,5,8,2016,12,26,61,20.6374845
5,5,8,2016,13,26,65,21.17714834
5,5,8,2016,14,26,61,20.6374845
5,5,8,2016,15,26,65,21.17714834
5,5,8,2016,16,25,69,20.77312246
5,5,8,2016,17,25,69,20.77312246
5,5,8,2016,18,25,69,20.77312246
5,5,8,2016,19,25,65,20.2614506
5,5,8,2016,20,24,69,19.84464425
5,5,8,2016,21,25,65,20.2614506
5,5,8,2016,22,24,69,19.84464425
5,5,8,2016,23,24,69,19.84464425
6,6,8,2016,0,24,69,19.84464425
6,6,8,2016,1,24,69,19.84464425
6,6,8,2016,2,24,73,20.33166302
6,6,8,2016,3,24,73,20.33166302
6,6,8,2016,4,24,73,20.33166302
6,6,8,2016,5,24,73,20.33166302
6,6,8,2016,6,23,78,19.97131459
6,6,8,2016,7,23,78,19.97131459
6,6,8,2016,8,25,61,19.73537613
6,6,8,2016,9,26,61,20.6374845
6,6,8,2016,10,26,54,19.64967212
6,6,8,2016,11,27,54,20.52575779
6,6,8,2016,12,27,51,20.07038431
6,6,8,2016,13,27,51,20.07038431
6,6,8,2016,14,27,54,20.52575779
6,6,8,2016,15,27,47,19.44023584
6,6,8,2016,16,26,54,19.64967212
6,6,8,2016,17,27,51,20.07038431
6,6,8,2016,18,27,51,20.07038431
6,6,8,2016,19,26,57,20.08041964
6,6,8,2016,20,25,61,19.73537613
6,6,8,2016,21,25,65,20.2614506
6,6,8,2016,22,25,65,20.2614506
6,6,8,2016,23,24,64,19.21897583
7,7,8,2016,0,23,69,18.91616356
7,7,8,2016,1,22,68,17.87037826
7,7,8,2016,2,22,68,17.87037826
7,7,8,2016,3,22,68,17.87037826
7,7,8,2016,4,21,77,17.95255691
7,7,8,2016,5,21,73,17.51007834
7,7,8,2016,6,21,73,17.51007834
7,7,8,2016,7,23,64,18.30659025
7,7,8,2016,8,26,61,20.6374845
7,7,8,2016,9,26,65,21.17714834
7,7,8,2016,10,26,65,21.17714834
7,7,8,2016,11,26,61,20.6374845
7,7,8,2016,12,27,57,20.96803193
7,7,8,2016,13,27,54,20.52575779
7,7,8,2016,14,27,51,20.07038431
7,7,8,2016,15,27,51,20.07038431
7,7,8,2016,16,27,47,19.44023584
7,7,8,2016,17,27,47,19.44023584
7,7,8,2016,18,27,44,18.94811635
7,7,8,2016,19,26,54,19.64967212
7,7,8,2016,20,25,57,19.19280385
7,7,8,2016,21,24,57,18.30518444
7,7,8,2016,22,24,50,17.33619247
7,7,8,2016,23,24,53,17.75915429
1,8,8,2016,0,24,57,18.30518444
1,8,8,2016,1,23,60,17.80421156
1,8,8,2016,2,23,64,18.30659025
1,8,8,2016,3,22,64,17.39420164
1,8,8,2016,4,22,60,16.90562762
1,8,8,2016,5,21,64,16.48180988
1,8,8,2016,6,21,64,16.48180988
1,8,8,2016,7,23,60,17.80421156
1,8,8,2016,8,27,44,18.94811635
1,8,8,2016,9,29,32,18.29911902
1,8,8,2016,10,28,45,19.95168786
1,8,8,2016,11,27,65,22.09284342
1,8,8,2016,12,28,61,22.44169223
1,8,8,2016,13,28,61,22.44169223
1,8,8,2016,14,28,58,22.00409884
1,8,8,2016,15,28,65,23.00853594
1,8,8,2016,16,28,69,23.55854293
1,8,8,2016,17,28,69,23.55854293
1,8,8,2016,18,27,74,23.2820209
1,8,8,2016,19,27,74,23.2820209
1,8,8,2016,20,26,74,22.338596
1,8,8,2016,21,26,61,20.6374845
1,8,8,2016,22,26,50,19.05568909
1,8,8,2016,23,26,50,19.05568909
2,9,8,2016,0,26,50,19.05568909
2,9,8,2016,1,26,44,18.11528623
2,9,8,2016,2,24,53,17.75915429
2,9,8,2016,3,24,57,18.30518444
2,9,8,2016,4,23,64,18.30659025
2,9,8,2016,5,23,64,18.30659025
2,9,8,2016,6,22,64,17.39420164
2,9,8,2016,7,23,60,17.80421156
2,9,8,2016,8,24,57,18.30518444
2,9,8,2016,9,26,50,19.05568909
2,9,8,2016,10,29,42,20.25587067
2,9,8,2016,11,27,65,22.09284342
2,9,8,2016,12,27,69,22.63007173
2,9,8,2016,13,27,69,22.63007173
2,9,8,2016,14,28,61,22.44169223
2,9,8,2016,15,28,58,22.00409884
2,9,8,2016,16,27,74,23.2820209
2,9,8,2016,17,27,78,23.78992925
2,9,8,2016,18,27,74,23.2820209
2,9,8,2016,19,26,69,21.70159826
2,9,8,2016,20,26,61,20.6374845
2,9,8,2016,21,26,57,20.08041964
2,9,8,2016,22,26,47,18.59356336
2,9,8,2016,23,24,64,19.21897583
3,10,8,2016,0,23,64,18.30659025
3,10,8,2016,1,21,77,17.95255691
3,10,8,2016,2,21,77,17.95255691
3,10,8,2016,3,21,77,17.95255691
3,10,8,2016,4,21,77,17.95255691
3,10,8,2016,5,21,83,18.60288878
3,10,8,2016,6,21,77,17.95255691
3,10,8,2016,7,22,68,17.87037826
3,10,8,2016,8,23,64,18.30659025
3,10,8,2016,9,24,60,18.702792
3,10,8,2016,10,24,69,19.84464425
3,10,8,2016,11,24,60,18.702792
3,10,8,2016,12,25,57,19.19280385
3,10,8,2016,13,24,64,19.21897583
