Day of week,Date,Month,Year ,Hour,ar1_power,ar2_power,ar3_power,af1_power,af2_power,af3_power,af11_power,af12_power,af21_power,af22_power,af31_power,af32_power,af33_power
5,11,3,2016,9,0,0,0,0,11,0,0,0,0,0,0,0,32
5,11,3,2016,10,0,0,0,0,9,0,0,0,0,0,0,0,21
5,11,3,2016,11,0,0,0,0,9,0,0,0,0,0,0,0,28
5,11,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,0,29
5,11,3,2016,13,0,1000,0,0,10,0,0,0,0,0,0,0,28
5,11,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,0,29
5,11,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,0,29
5,11,3,2016,16,0,0,0,0,9,0,0,0,0,0,0,0,29
5,11,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,0,30
5,11,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,0,31
5,11,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,0,31
5,11,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,0,30
5,11,3,2016,21,0,0,0,0,9,0,0,0,0,0,0,0,29
5,11,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,0,28
5,11,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,0,23
6,12,3,2016,0,0,0,0,0,11,0,0,0,0,0,0,0,31
6,12,3,2016,1,0,1000,0,0,11,0,0,0,0,0,0,0,32
6,12,3,2016,2,0,0,0,0,6,0,0,0,0,0,0,0,19
6,12,3,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,17
6,12,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,17
6,12,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,17
6,12,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,17
6,12,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,17
6,12,3,2016,8,0,0,0,0,11,0,0,0,0,0,0,0,19
6,12,3,2016,9,0,0,0,0,10,0,0,0,0,0,0,0,28
6,12,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,0,25
6,12,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,0,25
6,12,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,8,18
6,12,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,27,0
6,12,3,2016,14,0,0,0,0,9,0,0,0,0,0,0,28,0
6,12,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,29,0
6,12,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,28,0
6,12,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,30,0
6,12,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,29,0
6,12,3,2016,19,0,1000,0,0,9,0,0,0,0,0,0,30,0
6,12,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,30,0
6,12,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,31,0
6,12,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,30,0
6,12,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,25,0
7,13,3,2016,0,0,0,0,0,11,0,0,0,0,0,0,35,0
7,13,3,2016,1,0,0,0,0,11,0,0,0,0,0,0,29,0
7,13,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,29,0
7,13,3,2016,3,0,0,0,0,12,0,0,0,0,0,0,39,0
7,13,3,2016,4,0,0,0,0,13,0,0,0,0,0,0,38,0
7,13,3,2016,5,0,0,0,0,11,0,0,0,0,0,0,31,0
7,13,3,2016,6,0,0,0,0,10,0,0,0,0,0,0,21,0
7,13,3,2016,7,0,1000,0,0,11,0,0,0,0,0,0,29,0
7,13,3,2016,8,0,0,0,0,9,0,0,0,0,0,0,24,0
7,13,3,2016,9,0,0,0,0,10,0,0,0,0,0,0,22,0
7,13,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,22,0
7,13,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,24,0
7,13,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,15,7
7,13,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,0,21
7,13,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,0,21
7,13,3,2016,15,0,0,0,0,9,0,0,0,0,0,0,0,22
7,13,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,0,23
7,13,3,2016,17,0,0,0,0,12,0,0,0,0,0,0,0,35
7,13,3,2016,18,0,1000,0,0,11,0,0,0,0,0,0,0,27
7,13,3,2016,19,0,0,0,0,9,0,0,0,0,0,0,0,22
7,13,3,2016,20,0,0,0,0,11,0,0,0,0,0,0,0,34
7,13,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,0,22
7,13,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,0,23
7,13,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,0,23
1,14,3,2016,0,0,0,0,0,10,0,0,0,0,0,0,0,24
1,14,3,2016,1,0,0,0,0,10,0,0,0,0,0,0,0,23
1,14,3,2016,2,0,0,0,0,9,0,0,0,0,0,0,0,21
1,14,3,2016,3,0,0,0,0,10,0,0,0,0,0,0,0,22
1,14,3,2016,4,0,0,0,0,10,0,0,0,0,0,0,0,23
1,14,3,2016,5,0,0,0,0,10,0,0,0,0,0,0,0,23
1,14,3,2016,6,0,1000,0,0,10,0,0,0,0,0,0,0,21
1,14,3,2016,7,0,0,0,0,11,0,0,0,0,0,0,0,33
1,14,3,2016,8,0,0,0,0,10,0,0,0,0,0,0,0,24
1,14,3,2016,9,0,0,0,0,9,0,0,0,0,0,0,0,24
1,14,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,0,24
1,14,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,0,26
1,14,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,8,18
1,14,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,28,0
1,14,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,27,0
1,14,3,2016,15,0,0,0,0,9,0,0,0,0,0,0,27,0
1,14,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,27,0
1,14,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,28,0
1,14,3,2016,18,0,1000,0,0,10,0,0,0,0,0,0,27,0
1,14,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,29,0
1,14,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,28,0
1,14,3,2016,21,0,0,0,0,9,0,0,0,0,0,0,29,0
1,14,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,28,0
1,14,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,24,0
2,15,3,2016,0,0,0,0,0,11,0,0,0,0,0,0,30,0
2,15,3,2016,1,0,0,0,0,11,0,0,0,0,0,0,31,0
2,15,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,22,0
2,15,3,2016,3,0,0,0,0,7,0,0,0,0,0,0,28,0
2,15,3,2016,4,0,0,0,0,6,0,0,0,0,0,0,17,12
2,15,3,2016,5,0,0,0,0,10,0,0,0,0,0,0,0,32
2,15,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,21
2,15,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,21
2,15,3,2016,8,0,0,0,0,10,0,0,0,0,0,0,23,7
2,15,3,2016,9,0,0,0,0,9,0,0,0,0,0,0,22,0
2,15,3,2016,10,0,1000,0,0,10,0,0,0,0,0,0,24,0
2,15,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,25,0
2,15,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,27,0
2,15,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,27,0
2,15,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,27,0
2,15,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,27,0
2,15,3,2016,16,0,0,0,0,9,0,0,0,0,0,0,4,24
2,15,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,0,27
2,15,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,0,28
2,15,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,0,29
2,15,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,0,28
2,15,3,2016,21,0,0,0,0,9,0,0,0,0,0,0,0,28
2,15,3,2016,22,0,1000,0,0,10,0,0,0,0,0,0,0,27
2,15,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,0,23
3,16,3,2016,0,0,0,0,0,10,0,0,0,0,0,0,0,20
3,16,3,2016,1,0,0,0,0,10,0,0,0,0,0,0,0,23
3,16,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,0,22
3,16,3,2016,3,0,0,0,0,3,0,0,0,0,0,0,0,18
3,16,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,16
3,16,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,17
3,16,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,16
3,16,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,17
3,16,3,2016,8,0,0,0,0,8,0,0,0,0,0,0,19,8
3,16,3,2016,9,0,0,0,0,10,0,0,0,0,0,0,22,0
3,16,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,26,0
3,16,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,25,0
3,16,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,26,0
3,16,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,27,0
3,16,3,2016,14,0,333.33,0,0,9.67,0,0,0,0,0,0,27.33,0
3,16,3,2016,15,0,333.33,0,0,9.67,0,0,0,0,0,0,27.33,0
3,16,3,2016,16,0,333.33,0,0,9.67,0,0,0,0,0,0,27.33,0
3,16,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,27,0
3,16,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,29,0
3,16,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,29,0
3,16,3,2016,20,0,0,0,0,9,0,0,0,0,0,0,28,0
3,16,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,6,21
3,16,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,0,27
3,16,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,0,22
4,17,3,2016,0,0,0,0,0,10,0,0,0,0,0,0,0,20
4,17,3,2016,1,0,0,0,0,10,0,0,0,0,0,0,0,22
4,17,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,0,34
4,17,3,2016,3,0,0,0,0,3,0,0,0,0,0,0,0,22
4,17,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,22
4,17,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,22
4,17,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,21
4,17,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,22
4,17,3,2016,8,0,1000,0,0,9,0,0,0,0,0,0,22,9
4,17,3,2016,9,0,0,0,0,10,0,0,0,0,0,0,22,0
4,17,3,2016,10,0,0,0,0,9,0,0,0,0,0,0,27,0
4,17,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,26,0
4,17,3,2016,12,0,0,0,0,12,0,0,0,0,0,0,30,0
4,17,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,28,0
4,17,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,26,0
4,17,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,25,0
4,17,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,26,0
4,17,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,27,0
4,17,3,2016,18,0,0,0,0,9,0,0,0,0,0,0,28,0
4,17,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,28,0
4,17,3,2016,20,0,1000,0,0,10,0,0,0,0,0,0,27,0
4,17,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,27,0
4,17,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,27,0
4,17,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,22,0
5,18,3,2016,0,0,0,0,0,9,0,0,0,0,0,0,21,0
5,18,3,2016,1,0,0,0,0,10,0,0,0,0,0,0,24,0
5,18,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,8,15
5,18,3,2016,3,0,0,0,0,10,0,0,0,0,0,0,0,20
5,18,3,2016,4,0,0,0,0,9,0,0,0,0,0,0,0,20
5,18,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,21
5,18,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,22
5,18,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,22
5,18,3,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,22
5,18,3,2016,9,0,0,0,0,11,0,0,0,0,0,0,26,3
5,18,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,27,0
5,18,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,26,0
5,18,3,2016,12,0,1000,0,0,10,0,0,0,0,0,0,27,0
5,18,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,28,0
5,18,3,2016,14,0,0,0,0,9,0,0,0,0,0,0,27,0
5,18,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,27,0
5,18,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,28,0
5,18,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,29,0
5,18,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,30,0
5,18,3,2016,19,0,0,0,0,9,0,0,0,0,0,0,30,0
5,18,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,29,0
5,18,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,28,0
5,18,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,26,0
5,18,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,23,0
6,19,3,2016,0,0,0,0,0,10,0,0,0,0,0,0,21,0
6,19,3,2016,1,0,1000,0,0,9,0,0,0,0,0,0,23,0
6,19,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,22,0
6,19,3,2016,3,0,0,0,0,2,0,0,0,0,0,0,22,0
6,19,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,23,0
6,19,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,23,0
6,19,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,23,0
6,19,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,23,0
6,19,3,2016,8,0,0,0,0,0,0,0,0,0,0,0,23,0
6,19,3,2016,9,0,0,0,0,11,0,0,0,0,0,0,4,25
6,19,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,0,24
6,19,3,2016,11,0,0,0,0,9,0,0,0,0,0,0,0,24
6,19,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,12,14
6,19,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,26,0
6,19,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,27,0
6,19,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,27,0
6,19,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,29,0
6,19,3,2016,17,0,0,0,0,9,0,0,0,0,0,0,27,0
6,19,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,29,0
6,19,3,2016,19,0,1000,0,0,10,0,0,0,0,0,0,29,0
6,19,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,30,0
6,19,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,31,0
6,19,3,2016,22,0,0,0,0,9,0,0,0,0,0,0,30,0
6,19,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,24,0
7,20,3,2016,0,0,0,0,0,10,0,0,0,0,0,0,21,0
7,20,3,2016,1,0,0,0,0,10,0,0,0,0,0,0,23,0
7,20,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,23,0
7,20,3,2016,3,0,0,0,0,3,0,0,0,0,0,0,23,0
7,20,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,23,0
7,20,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,22,0
7,20,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,23,0
7,20,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,23,0
7,20,3,2016,8,0,0,0,0,0,0,0,0,0,0,0,23,0
7,20,3,2016,9,0,0,0,0,3,0,0,0,0,0,0,22,5
7,20,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,0,23
7,20,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,0,20
7,20,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,0,22
7,20,3,2016,13,0,1000,0,0,10,0,0,0,0,0,0,0,20
7,20,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,0,21
7,20,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,0,22
7,20,3,2016,16,0,0,0,0,9,0,0,0,0,0,0,0,22
7,20,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,0,20
7,20,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,0,28
7,20,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,19,2
7,20,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,23,0
7,20,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,20,0
7,20,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,22,0
7,20,3,2016,23,0,0,0,0,9,0,0,0,0,0,0,22,0
1,21,3,2016,0,0,0,0,0,10,0,0,0,0,0,0,22,0
1,21,3,2016,1,0,1000,0,0,10,0,0,0,0,0,0,21,0
1,21,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,22,0
1,21,3,2016,3,0,0,0,0,3,0,0,0,0,0,0,23,0
1,21,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,23,0
1,21,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,23,0
1,21,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,23,0
1,21,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,23,0
1,21,3,2016,8,0,0,0,0,11,0,0,0,0,0,3,4,24
1,21,3,2016,9,0,0,0,0,10,0,0,0,0,0,0,0,21
1,21,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,0,29
1,21,3,2016,11,0,0,0,0,10,0,0,0,0,0,0,0,25
1,21,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,0,27
1,21,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,0,26
1,21,3,2016,14,0,0,0,0,9,0,0,0,0,0,0,0,28
1,21,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,0,27
1,21,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,0,28
1,21,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,0,29
1,21,3,2016,18,0,1000,0,0,10,0,0,0,0,0,0,0,30
1,21,3,2016,19,0,0,0,0,9,0,0,0,0,0,0,0,29
1,21,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,0,30
1,21,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,0,27
1,21,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,0,27
1,21,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,0,23
2,22,3,2016,0,0,0,0,0,9,0,0,0,0,0,0,21,0
2,22,3,2016,1,0,0,0,0,10,0,0,0,0,0,0,23,0
2,22,3,2016,2,0,0,0,0,10,0,0,0,0,0,0,23,0
2,22,3,2016,3,0,0,0,0,2,0,0,0,0,0,0,22,0
2,22,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,23,0
2,22,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,23,0
2,22,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,23,0
2,22,3,2016,7,0,0,0,0,0,0,0,0,0,0,0,23,0
2,22,3,2016,8,0,0,0,0,11,0,0,0,0,0,3,25,0
2,22,3,2016,9,0,0,0,0,9,0,0,0,0,0,0,22,0
2,22,3,2016,10,0,0,0,0,10,0,0,0,0,0,0,26,0
2,22,3,2016,11,0,1000,0,0,10,0,0,0,0,0,0,25,0
2,22,3,2016,12,13,0,0,6,13,0,0,0,0,0,3,31,0
2,22,3,2016,13,19,0,0,6,10,0,0,0,0,0,0,40,0
2,22,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,28,0
2,22,3,2016,15,0,0,0,0,10,0,0,0,0,0,0,32,0
2,22,3,2016,16,0,0,0,0,9,0,0,0,0,0,0,31,0
2,22,3,2016,17,11,0,0,4,9,0,0,0,0,0,0,36,0
2,22,3,2016,18,16,0,0,6,12,0,0,0,0,0,0,37,0
2,22,3,2016,19,10,0,0,4,6,0,0,0,0,0,0,34,0
2,22,3,2016,20,0,0,0,0,12,0,0,0,0,0,0,34,0
2,22,3,2016,21,12,0,0,5,8,0,0,0,0,0,0,37,0
2,22,3,2016,22,8,0,0,3,8,0,0,0,0,0,0,29,0
2,22,3,2016,23,3,0,0,1,10,0,0,0,0,0,0,29,0
3,23,3,2016,0,15,0,0,6,3,0,0,0,0,0,0,21,0
3,23,3,2016,1,19,0,0,7,0,0,0,0,0,0,0,22,0
3,23,3,2016,2,19,0,0,8,0,0,0,0,0,0,0,21,0
3,23,3,2016,3,9,0,0,3,0,0,0,0,0,0,0,22,0
3,23,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,22,0
3,23,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,23,0
3,23,3,2016,6,13,0,0,5,0,0,0,0,0,0,0,22,0
3,23,3,2016,7,20,0,0,8,0,0,0,0,0,0,0,19,2
3,23,3,2016,8,11,0,0,4,7,0,0,0,0,0,0,0,31
3,23,3,2016,9,19,0,0,7,1,0,0,0,0,0,0,0,21
3,23,3,2016,10,20,0,0,8,0,0,0,0,0,0,0,0,25
3,23,3,2016,11,19,0,0,7,0,0,0,0,0,0,0,0,26
3,23,3,2016,12,17,0,0,7,5,0,0,0,0,0,0,0,33
3,23,3,2016,13,15,0,0,6,6,0,0,0,0,0,19,0,13
3,23,3,2016,14,5,0,0,1,11,0,0,0,0,0,0,0,34
3,23,3,2016,15,7,1000,0,3,10,0,0,0,0,0,0,0,36
3,23,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,0,31
3,23,3,2016,17,0,0,0,0,9,0,0,0,0,0,0,0,32
3,23,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,0,32
3,23,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,0,31
3,23,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,0,31
3,23,3,2016,21,0,0,0,0,9,0,0,0,0,0,0,0,28
3,23,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,0,28
3,23,3,2016,23,0,0,0,0,10,0,0,0,0,0,0,0,23
4,24,3,2016,0,17,0,0,6,2,0,0,0,0,0,0,0,21
4,24,3,2016,1,19,0,0,8,0,0,0,0,0,0,0,0,22
4,24,3,2016,2,20,0,0,8,0,0,0,0,0,0,0,0,22
4,24,3,2016,3,2,0,0,1,0,0,0,0,0,0,0,0,23
4,24,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,22
4,24,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,22
4,24,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,23
4,24,3,2016,7,13,0,0,5,0,0,0,0,0,0,0,0,20
4,24,3,2016,8,20,0,0,7,0,0,0,0,0,0,0,0,35
4,24,3,2016,9,20,0,0,8,0,0,0,0,0,0,0,0,24
4,24,3,2016,10,19,0,0,7,0,0,0,0,0,0,0,0,25
4,24,3,2016,11,20,0,0,8,0,0,0,0,0,0,0,0,30
4,24,3,2016,12,3,0,0,1,12,0,0,0,0,0,0,22,8
4,24,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,30,0
4,24,3,2016,14,0,0,0,0,9,0,0,0,0,0,24,5,0
4,24,3,2016,15,0,1000,0,0,10,0,0,0,0,0,15,15,0
4,24,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,30,0
4,24,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,30,0
4,24,3,2016,18,0,0,0,0,9,0,0,0,0,0,0,31,0
4,24,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,31,0
4,24,3,2016,20,0,0,0,0,10,0,0,0,0,0,0,30,0
4,24,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,30,0
4,24,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,29,0
4,24,3,2016,23,0,0,0,0,9,0,0,0,0,0,0,23,0
5,25,3,2016,0,13,0,0,5,4,0,0,0,0,0,0,22,0
5,25,3,2016,1,19,0,0,8,0,0,0,0,0,0,0,22,0
5,25,3,2016,2,20,0,0,7,0,0,0,0,0,0,0,21,0
5,25,3,2016,3,3,0,0,1,0,0,0,0,0,0,0,23,0
5,25,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,23,0
5,25,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,23,0
5,25,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,23,0
5,25,3,2016,7,6,0,0,3,0,0,0,0,0,0,0,22,0
5,25,3,2016,8,20,0,0,7,0,0,0,0,0,0,0,21,0
5,25,3,2016,9,20,0,0,7,4,0,0,0,0,0,0,27,0
5,25,3,2016,10,14,0,0,5,11,0,0,0,0,0,0,22,0
5,25,3,2016,11,20,0,0,8,3,0,0,0,0,0,0,22,0
5,25,3,2016,12,20,0,0,8,0,0,0,0,0,0,0,22,0
5,25,3,2016,13,20,0,0,7,0,0,0,0,0,0,0,23,0
5,25,3,2016,14,19,0,0,8,0,0,0,0,0,0,0,22,0
5,25,3,2016,15,20,0,0,7,0,0,0,0,0,0,0,21,0
5,25,3,2016,16,20,0,0,8,0,0,0,0,0,0,0,18,4
5,25,3,2016,17,19,0,0,7,0,0,0,0,0,0,0,0,21
5,25,3,2016,18,20,0,0,8,0,0,0,0,0,0,0,0,21
5,25,3,2016,19,19,0,0,7,0,0,0,0,0,0,0,0,21
5,25,3,2016,20,20,0,0,8,0,0,0,0,0,0,0,0,21
5,25,3,2016,21,20,0,0,7,0,0,0,0,0,0,0,0,20
5,25,3,2016,22,19,0,0,8,0,0,0,0,0,0,0,0,21
5,25,3,2016,23,20,0,0,7,0,0,0,0,0,0,0,0,22
6,26,3,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,22
6,26,3,2016,1,19,0,0,7,0,0,0,0,0,0,0,0,21
6,26,3,2016,2,20,0,0,8,0,0,0,0,0,0,0,0,21
6,26,3,2016,3,5,0,0,2,0,0,0,0,0,0,0,0,22
6,26,3,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,22
6,26,3,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,22
6,26,3,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,23
6,26,3,2016,7,11,0,0,4,0,0,0,0,0,0,0,9,11
6,26,3,2016,8,20,0,0,7,0,0,0,0,0,0,0,21,0
6,26,3,2016,9,20,0,0,8,0,0,0,0,0,0,0,35,0
6,26,3,2016,10,7,0,0,2,10,0,0,0,0,0,0,32,0
6,26,3,2016,11,0,1000,0,0,10,0,0,0,0,0,0,25,0
6,26,3,2016,12,0,0,0,0,10,0,0,0,0,0,0,26,0
6,26,3,2016,13,0,0,0,0,10,0,0,0,0,0,0,28,0
6,26,3,2016,14,0,0,0,0,10,0,0,0,0,0,0,28,0
6,26,3,2016,15,0,0,0,0,9,0,0,0,0,0,0,29,0
6,26,3,2016,16,0,0,0,0,10,0,0,0,0,0,0,29,0
6,26,3,2016,17,0,0,0,0,10,0,0,0,0,0,0,30,0
6,26,3,2016,18,0,0,0,0,10,0,0,0,0,0,0,30,0
6,26,3,2016,19,0,0,0,0,10,0,0,0,0,0,0,31,0
6,26,3,2016,20,0,0,0,0,9,0,0,0,0,0,0,32,0
6,26,3,2016,21,0,0,0,0,10,0,0,0,0,0,0,4,27
6,26,3,2016,22,0,0,0,0,10,0,0,0,0,0,0,0,30
