ch1_cooling,ch2_cooling,ch3_cooling
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2235,0
0,0,0
0,0,0
0,0,0
0,2062,0
0,3507,0
0,2630,0
0,3516,0
0,478,0
0,956,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,332,0
0,1035,0
0,1020,0
0,2972,0
0,3514,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3038,0
0,2208,0
0,2268,0
0,0,0
268,0,0
439,0,0
440,0,0
102,0,0
0,0,0
0,0,0
0,0,0
0,758,0
0,843,0
0,0,0
0,2805,0
0,3515,0
895,3985,0
551,4293,0
748,7028,0
958,2931,1298
0,3443,2513
0,2946,2245
0,3487,1762
0,387,1478
0,2624,173
0,3516,0
0,2951,0
0,13,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2647,0
0,3195,0
0,3505,0
0,2476,0
0,3516,0
0,3516,0
0,3282,0
0,3517,0
0,3516,0
571,2469,0
528,3515,0
0,3516,0
0,3287,0
0,3201,0
0,2866,0
0,2766,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2228,0
0,3231,0
0,3412,0
0,3517,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,3516,0
0,3516,0
0,2662,0
0,0,0
0,2954,0
0,3517,0
0,3371,0
0,16,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,688,0
0,426,0
0,0,0
0,0,0
0,158,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,10,0
0,187,0
0,893,0
0,0,0
0,0,0
308,0,0
439,0,0
440,0,0
439,0,0
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
81,0,0
272,490,0
0,357,0
0,1042,0
0,3512,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,763,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
493,0,0
879,0,0
825,673,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1600,0
0,1698,0
0,3515,0
0,2792,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
33,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,3163,0
0,2645,0
0,3516,0
0,3266,0
0,2970,0
0,3515,0
0,3515,0
0,3516,0
0,3517,0
0,3515,0
0,3515,0
0,3514,0
0,3517,0
0,3516,0
0,3515,0
0,644,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2656,0
0,857,0
0,1762,0
0,3516,0
0,3515,0
0,0,0
0,7031,0
0,3516,0
0,3516,0
0,3514,0
0,3518,0
0,3515,0
0,3515,0
0,3516,0
0,3515,0
0,778,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2310,0
0,1865,0
0,2356,0
0,3516,0
0,3514,0
0,3516,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3516,0
0,3516,0
0,3516,0
0,3301,0
0,273,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1302,0
0,0,0
0,129,0
0,3255,0
0,3514,0
0,3516,0
0,3517,0
0,3515,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,2347,0
264,0,0
439,0,0
440,0,0
442,0,0
29,0,0
0,0,0
0,0,0
0,0,0
18,0,0
0,0,699
0,0,1283
0,413,240
0,2880,0
0,3515,0
0,3515,0
0,3517,0
0,3514,0
0,3516,0
0,3515,0
0,3516,0
0,3517,0
0,3516,0
0,3515,0
0,3287,0
0,326,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
58,0,0
871,0,0
938,0,0
469,988,0
39,0,0
0,409,0
0,50,0
0,2320,0
0,3214,0
0,285,0
0,177,0
0,1958,0
0,2918,0
0,3514,0
0,3515,0
0,3515,0
0,1649,0
0,3,0
0,0,0
0,0,0
0,0,0
182,0,0
1754,0,0
879,0,0
420,0,0
0,0,0
0,0,0
103,445,0
0,457,0
0,0,0
0,459,0
310,0,0
543,0,0
837,0,0
879,0,0
877,0,0
646,0,0
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
310,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
124,933,0
0,0,0
0,355,0
0,2709,0
0,3271,0
0,3484,0
0,3423,0
0,3513,0
0,3516,0
0,3447,0
0,3515,0
0,3516,0
0,3432,0
0,255,0
0,6,0
342,0,0
