,Name,Values
606,dist_np_combi_5_3_time4_m_flow,0.0
607,dist_np_combi_5_3_time4_delp,0.0
608,dist_np_combi_6_0_time4_m_flow,0.0
609,dist_np_combi_6_0_time4_delp,0.0
610,dist_np_combi_6_1_time4_m_flow,0.0
611,dist_np_combi_6_1_time4_delp,0.0
612,dist_np_combi_6_2_time4_m_flow,0.0
613,dist_np_combi_6_2_time4_delp,0.0
614,dist_np_combi_6_3_time4_m_flow,0.0
615,dist_np_combi_6_3_time4_delp,0.0
616,enwk_1_time4_m_flow,0.0
617,enwk_2_time4_m_flow,0.0
618,enwk_3_time4_m_flow,0.0
619,enwk_4_time4_m_flow,0.0
620,cnwk_1_time4_m_flow,0.0
621,cnwk_2_time4_m_flow,0.0
622,cnwk_3_time4_m_flow,0.0
623,cnwk_4_time4_m_flow,0.0
624,cts_time4_q_rej,0.0
625,ch1_1_time5_q_out,0.0
626,ch1_2_time5_q_out,0.0
627,ch1_3_time5_q_out,0.0
628,ch1_4_time5_q_out,0.0
629,ch2_1_time5_q_out,0.0
630,ch2_2_time5_q_out,0.0
631,ch2_3_time5_q_out,0.0
632,ch2_4_time5_q_out,0.0
633,ch3_1_time5_q_out,0.0
634,ch3_2_time5_q_out,0.0
635,ch3_3_time5_q_out,0.0
636,ch3_4_time5_q_out,0.0
637,ep1_1_time5_m_flow,0.0
638,ep1_1_time5_delp,0.0
