Day of week,Date,Month,Year ,Hour,tcond_in,tcond_out,mcond,tevap_in,tevap_out,mevap,elect,qe,qc,qe-qc,cop
1,28,11,2016,17,298.05,299.65,1171.3,281.45,278.15,464.6,1785.490322,2182.491099,397.0007767,507,3.521677164
2,29,11,2016,11,298.25,299.15,1179.6,280.25,278.05,460.8,1180.591104,1236.350556,55.759452,269.5,4.380672
2,29,11,2016,16,297.75,298.95,1180.3,280.75,278.05,460.3,1447.335099,1649.445644,202.110545,516,2.804912983
2,29,11,2016,18,297.75,298.95,1170.6,280.25,278.05,459.1,1176.235625,1635.890088,459.6544633,510,2.306344362
2,29,11,2016,22,297.75,298.45,1181.3,279.25,278.05,451.5,630.96222,962.9918223,332.0296023,504,1.251909167
1,5,12,2016,13,299.25,300.35,1179.6,280.95,278.25,462.1,1452.994893,1511.095124,58.100231,503,2.888657839
1,5,12,2016,15,298.75,299.85,1178.3,280.45,278.25,459.6,1177.516648,1509.429794,331.9131457,514,2.29088842
1,5,12,2016,17,298.75,299.85,1191.3,280.45,278.25,466.5,1195.19477,1526.083097,330.888327,503,2.376132744
1,5,12,2016,22,298.25,299.65,1186.6,280.95,278.25,463.8,1458.340254,1934.624729,476.2844753,517,2.820774186
2,6,12,2016,13,298.45,299.75,1179.6,280.95,277.85,460.1,1661.033082,1785.839692,124.8066097,518,3.206627572
2,6,12,2016,18,298.45,300.25,1169.6,281.95,278.35,463,1941.09972,2451.738912,510.639192,521,3.725719232
2,6,12,2016,22,298.45,299.75,1179.6,281.45,278.35,462.3,1668.975427,1785.839692,116.864265,513,3.253363405
3,7,12,2016,11,297.95,299.25,1170,281.15,277.95,466.1,1736.974475,1771.3059,34.33142533,522,3.327537308
3,7,12,2016,14,298.45,300.25,1180,281.85,278.05,468.1,2071.507895,2473.5396,402.0317047,503,4.118305955
3,7,12,2016,16,298.45,300.25,1178.6,281.85,278.05,471.5,2086.554097,2470.604892,384.0507953,514,4.059443768
3,7,12,2016,17,298.45,300.25,1182.6,281.85,278.05,467.5,2068.852683,2478.989772,410.1370887,522,3.963319317
3,7,12,2016,18,298.45,300.25,1176,281.85,278.05,468.8,2074.605643,2465.15472,390.5490773,501,4.140929426
3,7,12,2016,20,298.45,300.25,1177,281.85,278.05,463.3,2050.266199,2467.25094,416.9847407,516,3.973384107
4,8,12,2016,16,298.45,299.75,1191,281.45,278.25,464,1729.148587,1803.09857,73.94998333,507,3.410549481
4,8,12,2016,19,298.45,300.25,1185.6,282.05,278.35,469.3,2022.165206,2485.278432,463.1132263,500,4.044330411
4,8,12,2016,22,297.95,299.55,1184.6,281.55,278.35,461.5,1719.832053,2207.273077,487.441024,500,3.439664107
5,9,12,2016,10,296.85,297.85,1172,280.65,278.35,462.5,1238.807792,1364.872133,126.0643417,511,2.424281393
5,9,12,2016,15,298.85,300.15,1174.6,281.65,278.45,464.1,1729.521248,1778.270009,48.74876067,505,3.42479455
5,9,12,2016,17,298.85,300.15,1178.3,281.65,278.45,463,1725.421973,1783.871574,58.449601,519,3.324512473
5,9,12,2016,20,298.35,299.75,1182.6,281.65,278.45,465,1732.8752,1928.103156,195.227956,517,3.351789555
6,10,12,2016,11,297.85,298.75,1173.3,279.75,277.85,460.6,1019.158873,1229.747463,210.5885903,513,1.986664469
6,10,12,2016,17,298.35,299.75,1182,281.25,278.35,462.8,1562.988215,1927.12492,364.1367053,512,3.052711357
6,10,12,2016,19,298.35,299.75,1183.3,281.25,278.35,466.6,1575.821739,1929.244431,353.422692,517,3.048011101
6,10,12,2016,20,298.35,299.75,1175.6,281.25,278.35,465.3,1571.431323,1916.690403,345.2590797,503,3.124117938
2,13,12,2016,13,298.05,299.25,1177,281.15,278.25,468,1580.54988,1644.83396,64.28408,507,3.117455385
2,13,12,2016,18,298.25,299.85,1179,281.75,278.35,465.5,1843.159663,2196.83856,353.6788967,544.5,3.385049887
2,13,12,2016,22,298.05,299.15,1180,280.65,278.45,460.6,1180.078695,1511.607533,331.5288387,485,2.433151948
3,14,12,2016,12,298.15,299.25,1171,281.05,278.35,462.8,1455.195924,1500.078323,44.88239933,320.5,4.540392899
3,14,12,2016,17,298.15,299.65,1181.3,281.65,278.35,467.6,1797.019532,2063.553905,266.534373,509,3.53049024
3,14,12,2016,21,298.15,299.55,1185.6,281.05,278.35,464.8,1461.484584,1932.994336,471.509752,501,2.917134898
4,15,12,2016,12,298.15,299.45,1180.6,280.75,278.15,468.1,1417.347507,1787.353629,370.0061213,503,2.817788285
4,15,12,2016,14,298.15,299.45,1182.3,280.75,278.15,462.6,1400.694204,1789.927321,389.233117,502,2.790227498
4,15,12,2016,15,298.15,299.45,1182.3,280.75,278.15,465.1,1408.263887,1789.927321,381.6634337,518,2.718656153
4,15,12,2016,21,298.15,299.45,1178.3,280.75,278.15,466,1410.988973,1783.871574,372.882601,509,2.772080498
5,16,12,2016,9,295.15,296.25,1178.3,280.95,278.15,459.5,1498.331473,1509.429794,11.09832033,513,2.92072412
5,16,12,2016,15,299.15,300.75,1183.3,281.75,278.25,468.5,1909.598192,2204.850779,295.252587,514,3.715171579
7,18,12,2016,22,297.65,298.65,1175.3,280.35,278.15,465.8,1193.401337,1368.715203,175.313866,810,1.473334984
1,19,12,2016,10,295.15,296.25,1182,280.75,278.25,459.1,1336.631392,1514.16958,177.5381883,519,2.575397672
2,20,12,2016,15,298.25,299.15,1181.3,280.05,278.15,461,1020.043943,1238.132343,218.0883997,511,1.9961721
2,20,12,2016,18,298.75,300.05,1169,280.95,278.15,459.5,1498.331473,1769.791963,271.46049,501,2.990681583
3,21,12,2016,11,298.15,299.65,1174,281.45,278.15,467.1,1795.097997,2050.8019,255.703903,509,3.526715122
3,21,12,2016,15,298.65,300.25,1185,281.45,278.15,463.3,1780.494331,2208.0184,427.524069,512,3.47752799
3,21,12,2016,20,298.15,299.35,1181.3,280.95,278.15,461.5,1504.853047,1650.843124,145.9900773,516,2.916381873
4,22,12,2016,10,298.05,299.15,1173.6,281.35,278.55,461,1503.222653,1503.408984,0.186330667,511,2.941727306
4,22,12,2016,15,299.55,300.95,1186,281.35,278.25,459,1657.06191,1933.646493,276.5845833,513,3.230140175
4,22,12,2016,20,299.55,300.95,1179.3,281.35,278.25,466.1,1682.694022,1922.722858,240.0288357,500,3.365388045
4,22,12,2016,21,299.05,300.45,1177,281.35,278.25,463.5,1673.307615,1918.972953,245.6653383,510,3.280995324
5,23,12,2016,18,298.85,299.75,1175.3,280.35,278.25,459.5,1123.748605,1231.843683,108.095078,505,2.225244762
5,23,12,2016,20,297.85,298.75,1180.3,280.35,278.25,460.1,1125.215959,1237.084233,111.868274,507,2.219360866
